market_id,ad_format,exchange,revenue
1502447854,mrec,VERVE,0.0
com.dubox.drive,interstitial,VERVE,0.0
com.easybrain.sudoku.android,banner,OPENX,0.0
com.aws.android,banner,OPENX,0.0
ball.sort.puzzle.color.sorting.bubble.games,interstitial,SMAATO,0.0
6451208928,native,VERVE,0.0
1212951043,banner,CRITEO,0.0
com.truecaller,native,DISPLAYIO,0.0
295646461,native,SMAATO,0.0
com.miui.player,native,SMAATO,0.0
com.xiaomi.mipicks,interstitial,PANGLE,0.0
395979574,interstitial,MINTEGRAL,0.0
1420058690,interstitial,A9TAM,0.0
com.vincentb.MobControl,banner,VERVE,0.0
921765888,interstitial,A9TAM,0.0
solitaire.patience.card.games.klondike.free,mrec,BIGO,0.0
com.miui.player,interstitial,BIGO,0.0
com.miui.player,mrec,PUBMATIC,0.0
6451208928,interstitial,DOUBLECLICK,0.0
com.naver.linewebtoon,interstitial,SMAATO,0.0
1624606445,mrec,A9TAM,0.0
1562817072,banner,MOPUB,0.0
jp.naver.linemanga.android,interstitial,RUBICON,0.0
solitaire.patience.card.games.klondike.free,mrec,DOUBLECLICK,0.0
jigsaw.puzzle.game.banana,native,SMAATO,0.0
com.UCMobile.intl,mrec,ADVLION,0.0
com.UCMobile.intl,banner,ADVLION,0.0
com.particlenews.newsbreak,banner,A9TAM,0.0
com.dubox.drive,banner,CRITEO,0.0
1584596271,interstitial,MOPUB,0.0
com.UCMobile.intl,mrec,ACUITYADS,0.0
512939461,interstitial,MOBFOX,0.0
com.vincentb.MobControl,interstitial,SMAATO,0.0
com.naver.linewebtoon,native,SMAATO,0.0
com.naver.linewebtoon,mrec,MOBILEFUSE,0.0
com.mobilityware.spider,interstitial,AOLONE,0.0
solitaire.patience.card.games.klondike.free,banner,MOPUB,0.0
1357464684,interstitial,IRONSOURCE,0.0
jigsaw.puzzle.game.banana,banner,SMAATO,0.0
993090598,mrec,VUNGLE,0.0
6465991018,interstitial,PANGLE,0.0
1624606445,banner,A9TAM,0.0
1544750895,native,VERVE,0.0
1212951043,banner,ADCOLONY,0.0
com.miui.global.packageinstaller,interstitial,CRITEO,0.0
295646461,mrec,RHEBUS,0.0
com.netshort.abroad,interstitial,TAURUSX,0.0
solitaire.patience.card.games.klondike.free,interstitial,SMAATO,0.0
281940292,native,RHEBUS,0.0
921765888,banner,AOLONE,0.0
puzzle.yarn.fever.unravel.puzzle,native,VUNGLE,0.0
1407852246,banner,UNITY,0.0
com.naver.linewebtoon,banner,APPLOVIN,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,TAURUSX,0.0
651510680,interstitial,RUBICON,0.0
295646461,native,INMOBI,0.0
651510680,interstitial,SMAATO,0.0
jp.naver.linemanga.android,interstitial,UNITY,0.0
1624606445,interstitial,CRITEO,0.0
com.pixel.art.coloring.color.number,banner,BIGO,0.0
1212951043,banner,RHEBUS,0.0
395979574,mrec,CHARTBOOST,0.0
1502447854,native,BIGO,0.0
295646461,mrec,INDEX,0.0
com.naver.linewebtoon,mrec,VERVE,0.0
6465991018,interstitial,IRONSOURCE,0.0
281940292,banner,ADVLION,0.0
1080465358,banner,CRITEO,0.0
6451208928,interstitial,BIGO,0.0
993090598,interstitial,SMAATO,0.0
com.particlenews.newsbreak,native,VERVE,0.0
free.vpn.unblock.proxy.turbovpn,interstitial,UNITY,0.0
1342112505,native,APPODEAL,0.0
1624606445,mrec,VUNGLE,0.0
com.dubox.drive,interstitial,DOUBLECLICK,0.0
1562817072,interstitial,TAPJOY,0.0
597088068,interstitial,IRONSOURCE,0.0
solitaire.patience.card.games.klondike.free,banner,MOBILEFUSE,0.0
com.storymatrix.drama,banner,MINTEGRAL,0.0
com.michatapp.im,interstitial,IRONSOURCE,0.0
com.domobile.applockwatcher,interstitial,BIGO,0.0
1459645446,mrec,MOBILEFUSE,0.0
6446005634,interstitial,CHARTBOOST,0.0
1407852246,interstitial,OPERA,0.0
319881193,mrec,MOBFOX,0.0
6742221896,interstitial,APPODEAL,0.0
jigsaw.puzzle.game.banana,mrec,APPLOVIN,0.0
com.naver.linewebtoon,mrec,MOBFOX,0.0
597088068,interstitial,ADCOLONY,0.0
com.truecaller,banner,BIGO,0.0
295646461,mrec,APPODEAL,0.0
1212951043,mrec,BIGO,0.0
com.easybrain.sudoku.android,interstitial,PANGLE,0.0
498477945,banner,ACUITYADS,0.0
com.easybrain.sudoku.android,native,SMAATO,0.0
395979574,interstitial,VERVE,0.0
1080465358,interstitial,PUBMATIC,0.0
com.easybrain.sudoku.android,interstitial,MOPUB,0.0
6742221896,native,VERVE,0.0
6478063606,interstitial,SMAATO,0.0
com.miui.player,interstitial,VERVE,0.0
281940292,mrec,RUBICON,0.0
1080465358,mrec,SMAATO,0.0
1407852246,interstitial,OPENX,0.0
6471572249,interstitial,MOBILEFUSE,0.0
1562817072,interstitial,RHEBUS,0.0
6471572249,native,VUNGLE,0.0
com.mobilityware.spider,interstitial,OPENX,0.0
com.vincentb.MobControl,interstitial,ADCOLONY,0.0
com.UCMobile.intl,banner,OPERA,0.0
com.naver.linewebtoon,interstitial,OPENX,0.0
1562817072,interstitial,PUBMATIC,0.0
1502447854,interstitial,SMAATO,0.0
1498889847,interstitial,MOPUB,0.0
com.domobile.applockwatcher,interstitial,UNITY,0.0
1407852246,banner,DOUBLECLICK,0.0
319881193,mrec,OPENX,0.0
com.ecffri.arrows,mrec,PANGLE,0.0
1357464684,interstitial,OPENX,0.0
6742221896,banner,DOUBLECLICK,0.0
jigsaw.puzzle.game.banana,mrec,INMOBI,0.0
1342112505,banner,PUBMATIC,0.0
1562817072,interstitial,OPERA,0.0
6471572249,interstitial,TAURUSX,0.0
281940292,banner,RUBICON,0.0
com.domobile.applockwatcher,mrec,ADCOLONY,0.0
1080465358,interstitial,TAPPX,0.0
com.easybrain.sudoku.android,interstitial,SMAATO,0.0
1357464684,interstitial,SMAATO,0.0
295646461,banner,TRIPLELIFT,0.0
video.downloader.videodownloader,banner,VERVE,0.0
1502447854,banner,PUBMATIC,0.0
jigsaw.puzzle.game.banana,interstitial,UNITY,0.0
1212951043,interstitial,PUBMATIC,0.0
com.ludo.king,banner,OPENX,0.0
com.miui.player,native,VUNGLE,0.0
319881193,interstitial,CRITEO,0.0
solitaire.patience.card.games.klondike.free,native,DOUBLECLICK,0.0
jp.naver.linemanga.android,interstitial,PANGLE,0.0
319881193,interstitial,OPENX,0.0
com.netshort.abroad,banner,APPLOVIN,0.0
319881193,mrec,DOUBLECLICK,0.0
com.naver.linewebtoon,native,TRIPLELIFT,0.0
281940292,native,SMAATO,0.0
com.naver.linewebtoon,banner,A9TAM,0.0
com.aws.android,interstitial,ACUITYADS,0.0
com.naver.linewebtoon,mrec,RUBICON,0.0
jigsaw.puzzle.game.banana,native,APPODEAL,0.0
295646461,native,TRIPLELIFT,0.0
com.callapp.contacts,banner,TRIPLELIFT,0.0
295646461,interstitial,CRITEO,0.0
295646461,interstitial,SMAATO,0.0
6747875092,interstitial,SMAATO,0.0
com.storymatrix.drama,banner,UNITY,0.0
295646461,banner,RHEBUS,0.0
com.callapp.contacts,native,RUBICON,0.0
com.truecaller,interstitial,ZMATICOO,0.0
com.miui.player,banner,PUBMATIC,0.0
281940292,banner,SMAATO,0.0
com.sled.surfers.game,interstitial,DOUBLECLICK,0.0
com.vincentb.MobControl,interstitial,RHEBUS,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,mrec,DOUBLECLICK,0.0
com.ludo.king,interstitial,MOBFOX,0.0
1502447854,banner,DOUBLECLICK,0.0
com.aws.android,mrec,TAURUSX,0.0
295646461,mrec,ADCOLONY,0.0
free.vpn.unblock.proxy.turbovpn,mrec,TAURUSX,0.0
com.easybrain.sudoku.android,banner,SMAATO,0.0
295646461,interstitial,INMOBI,0.0
1584596271,banner,CHARTBOOST,0.0
651510680,native,SMAATO,0.0
395979574,native,APPODEAL,0.0
651510680,banner,RUBICON,0.0
6451208928,banner,VERVE,0.0
jp.naver.linemanga.android,interstitial,ADCOLONY,0.0
597088068,interstitial,TAPJOY,0.0
com.Hadiz.Holeucaneat,interstitial,APPLOVIN,0.0
com.pixel.art.coloring.color.number,interstitial,SMAATO,0.0
com.pixel.art.coloring.color.number,interstitial,A9TAM,0.0
com.particlenews.newsbreak,banner,INDEX,0.0
395979574,interstitial,MOBFOX,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,SMAATO,0.0
319881193,mrec,PUBMATIC,0.0
1459645446,banner,INMOBI,0.0
1080465358,interstitial,OPENX,0.0
com.pixel.art.coloring.color.number,banner,UNITY,0.0
1544750895,interstitial,VERVE,0.0
651510680,interstitial,TAPJOY,0.0
com.truecaller,banner,PUBMATIC,0.0
com.ludo.king,interstitial,TAURUSX,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,DOUBLECLICK,0.0
993090598,banner,INDEX,0.0
com.domobile.applockwatcher,mrec,SMAATO,0.0
com.storymatrix.drama,interstitial,RHEBUS,0.0
com.callapp.contacts,native,APPLOVIN,0.0
6759763476,banner,VUNGLE,0.0
com.callapp.contacts,mrec,VUNGLE,0.0
com.easybrain.sudoku.android,native,DOUBLECLICK,0.0
com.callapp.contacts,interstitial,APPLOVIN,0.0
319881193,banner,TAURUSX,0.0
ball.sort.puzzle.color.sorting.bubble.games,mrec,VERVE,0.0
com.xiaomi.mipicks,native,SMAATO,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,mrec,INMOBI,0.0
295646461,banner,ADVLION,0.0
com.truecaller,mrec,DISPLAYIO,0.0
com.lemon.lvoverseas,interstitial,TAURUSX,0.0
651510680,banner,BIGO,0.0
com.mobilityware.spider,interstitial,RHEBUS,0.0
1080465358,banner,MOPUB,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,SMAATO,0.0
840919914,banner,CRITEO,0.0
6471572249,native,MINTEGRAL,0.0
6471572249,banner,SMAATO,0.0
jp.naver.linemanga.android,native,VERVE,0.0
1357464684,native,MOPUB,0.0
281940292,banner,INNERACTIVE_DIRECT,0.0
1407852246,banner,OPENX,0.0
com.vincentb.MobControl,native,SMAATO,0.0
993090598,interstitial,INDEX,0.0
921765888,interstitial,OPENX,0.0
com.miui.global.packageinstaller,mrec,BIGO,0.0
1342112505,native,SMAATO,0.0
com.truecaller,banner,SMAATO,0.0
921765888,interstitial,CRITEO,0.0
921765888,banner,PUBMATIC,0.0
com.naver.linewebtoon,mrec,SMAATO,0.0
6759763476,banner,DOUBLECLICK,0.0
1502447854,banner,OPENX,0.0
993090598,interstitial,TAURUSX,0.0
jigsaw.puzzle.game.banana,banner,ACUITYADS,0.0
com.miui.player,banner,ADVLION,0.0
319881193,interstitial,PUBMATIC,0.0
1080465358,mrec,OPENX,0.0
319881193,banner,IRONSOURCE,0.0
com.michatapp.im,mrec,PANGLE,0.0
com.pixel.art.coloring.color.number,native,SMAATO,0.0
com.playit.videoplayer,native,SMAATO,0.0
281940292,mrec,ADVLION,0.0
com.domobile.applockwatcher,interstitial,SMAATO,0.0
1073936461,interstitial,PUBMATIC,0.0
1502447854,interstitial,MOBFOX,0.0
6471572249,banner,IRONSOURCE,0.0
1562817072,native,SMAATO,0.0
1407852246,interstitial,MOPUB,0.0
1080465358,mrec,CRITEO,0.0
com.aws.android,banner,ADCOLONY,0.0
com.easybrain.sudoku.android,interstitial,RHEBUS,0.0
1212951043,banner,PUBMATIC,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,MOBILEFUSE,0.0
1562817072,interstitial,MOPUB,0.0
1502447854,native,SMAATO,0.0
6759763476,banner,MINTEGRAL,0.0
jigsaw.puzzle.game.banana,interstitial,INNERACTIVE_DIRECT,0.0
com.aws.android,interstitial,INMOBI,0.0
651510680,interstitial,MOBFOX,0.0
com.callapp.contacts,mrec,MOPUB,0.0
com.sled.surfers.game,native,INMOBI,0.0
com.UCMobile.intl,native,VERVE,0.0
com.miui.player,interstitial,TAPPX,0.0
281940292,interstitial,OPENX,0.0
921765888,banner,CRITEO,0.0
597088068,interstitial,RUBICON,0.0
651510680,banner,MOPUB,0.0
1624606445,banner,VUNGLE,0.0
jigsaw.puzzle.game.banana,banner,MOBILEFUSE,0.0
295646461,interstitial,PUBMATIC,0.0
1445472541,banner,DOUBLECLICK,0.0
com.miui.player,native,PUBMATIC,0.0
6747875092,banner,VUNGLE,0.0
921765888,banner,OPENX,0.0
921765888,banner,LIFTOFF,0.0
com.pixel.art.coloring.color.number,banner,MINTEGRAL,0.0
498477945,interstitial,UNITY,0.0
295646461,mrec,MOBILEFUSE,0.0
solitaire.patience.card.games.klondike.free,banner,RHEBUS,0.0
319881193,native,MOBFOX,0.0
651510680,interstitial,ACUITYADS,0.0
com.Hadiz.Holeucaneat,mrec,INMOBI,0.0
com.truecaller,banner,IRONSOURCE,0.0
1562817072,banner,MINTEGRAL,0.0
ball.sort.puzzle.color.sorting.bubble.games,banner,RHEBUS,0.0
kjv.bible.kingjamesbible,native,CHARTBOOST,0.0
jigsaw.puzzle.game.banana,banner,RUBICON,0.0
com.particlenews.newsbreak,native,APPLOVIN,0.0
com.ludo.king,banner,PUBMATIC,0.0
1420058690,interstitial,PUBMATIC,0.0
ball.sort.puzzle.color.sorting.bubble.games,mrec,INMOBI,0.0
com.truecaller,native,BIGO,0.0
840919914,banner,ADCOLONY,0.0
com.naver.linewebtoon,mrec,PUBMATIC,0.0
com.sec.android.app.samsungapps,interstitial,INMOBI,0.0
1445472541,native,SMAATO,0.0
1562817072,banner,UNITY,0.0
319881193,native,SMAATO,0.0
com.goldendragon.luckyblessing,interstitial,TAURUSX,0.0
1357464684,interstitial,PUBMATIC,0.0
395979574,interstitial,APPNEXUS,0.0
512939461,interstitial,ADCOLONY,0.0
295646461,banner,INMOBI,0.0
com.callapp.contacts,mrec,ADCOLONY,0.0
921765888,mrec,BIGO,0.0
com.xiaomi.mipicks,mrec,BIGO,0.0
319881193,interstitial,MAX,0.0
com.dubox.drive,mrec,DISPLAYIO,0.0
6747875092,banner,SMAATO,0.0
6471572249,banner,VUNGLE,0.0
com.dubox.drive,mrec,DOUBLECLICK,0.0
com.truecaller,interstitial,DISPLAYIO,0.0
com.miui.global.packageinstaller,mrec,CRITEO,0.0
1562817072,interstitial,MINTEGRAL,0.0
com.mobilityware.spider,interstitial,PANGLE,0.0
com.pixel.art.coloring.color.number,interstitial,MAILRU,0.0
295646461,mrec,MOPUB,0.0
1589762792,banner,RHEBUS,0.0
6747875092,native,APPODEAL,0.0
1502447854,banner,MOBILEFUSE,0.0
597088068,native,VERVE,0.0
1589762792,interstitial,CRITEO,0.0
com.naver.linewebtoon,mrec,A9TAM,0.0
651510680,interstitial,BIGO,0.0
1498889847,native,MOPUB,0.0
1080465358,interstitial,ADCOLONY,0.0
com.callapp.contacts,banner,ACUITYADS,0.0
281940292,banner,OPENX,0.0
com.naver.linewebtoon,banner,APPODEAL,0.0
512939461,interstitial,CRITEO,0.0
com.miui.msa.global,native,ZMATICOO,0.0
com.storymatrix.drama,interstitial,BIGO,0.0
281940292,banner,CRITEO,0.0
1407852246,interstitial,ADCOLONY,0.0
com.dubox.drive,banner,VERVE,0.0
597088068,interstitial,LINE,0.0
com.lemon.lvoverseas,mrec,TAURUSX,0.0
solitaire.patience.card.games.klondike.free,interstitial,CRITEO,0.0
1407852246,mrec,A9TAM,0.0
6747875092,mrec,TAURUSX,0.0
921765888,mrec,SMAATO,0.0
com.michatapp.im,interstitial,ADCOLONY,0.0
6742221896,interstitial,SMAATO,0.0
993090598,interstitial,ADCOLONY,0.0
395979574,native,MOBILITYWARE,0.0
com.truecaller,interstitial,DOUBLECLICK,0.0
1544750895,mrec,INMOBI,0.0
921765888,mrec,INMOBI,0.0
kjv.bible.kingjamesbible,interstitial,SMAATO,0.0
com.callapp.contacts,native,DOUBLECLICK,0.0
651510680,interstitial,CRITEO,0.0
1420058690,banner,ACUITYADS,0.0
com.naver.linewebtoon,mrec,PANGLE,0.0
com.xiaomi.mipicks,mrec,PANGLE,0.0
com.truecaller,mrec,INDEX,0.0
com.domobile.applockwatcher,interstitial,RHEBUS,0.0
295646461,banner,MOPUB,0.0
com.pixel.art.coloring.color.number,interstitial,ADVLION,0.0
com.particlenews.newsbreak,banner,MOBILEFUSE,0.0
281940292,mrec,ADCOLONY,0.0
com.domobile.applockwatcher,interstitial,DOUBLECLICK,0.0
com.callapp.contacts,interstitial,MOBILEFUSE,0.0
com.particlenews.newsbreak,banner,SMAATO,0.0
ball.sort.puzzle.color.sorting.bubble.games,interstitial,TAPJOY,0.0
water.sort.puzzle.game.color.sorting.free,interstitial,SMAATO,0.0
921765888,mrec,CRITEO,0.0
com.miniclip.carrom,native,IRONSOURCE,0.0
1562817072,interstitial,TAURUSX,0.0
319881193,mrec,ADVLION,0.0
com.dubox.drive,interstitial,DISPLAYIO,0.0
com.callapp.contacts,banner,MOPUB,0.0
6451208928,interstitial,VERVE,0.0
1342112505,banner,MOBILEFUSE,0.0
1407852246,banner,MOBFOX,0.0
1502447854,interstitial,CRITEO,0.0
281940292,mrec,A9TAM,0.0
840919914,banner,SMAATO,0.0
jp.naver.linemanga.android,native,LINE,0.0
com.aws.android,mrec,SMAATO,0.0
840919914,interstitial,CRITEO,0.0
281940292,mrec,AOLONE,0.0
com.netshort.abroad,mrec,PANGLE,0.0
6759763476,banner,INMOBI,0.0
com.pixel.art.coloring.color.number,mrec,INMOBI,0.0
840919914,interstitial,ADCOLONY,0.0
1080465358,native,APPODEAL,0.0
com.naver.linewebtoon,banner,RUBICON,0.0
com.Hadiz.Holeucaneat,interstitial,TAURUSX,0.0
1407852246,banner,CRITEO,0.0
6747875092,native,SMAATO,0.0
319881193,banner,AOLONE,0.0
1407852246,banner,MOBILEFUSE,0.0
com.pixel.art.coloring.color.number,interstitial,MOPUB,0.0
597088068,interstitial,INMOBI,0.0
395979574,mrec,DOUBLECLICK,0.0
1562817072,interstitial,ADCOLONY,0.0
com.pixel.art.coloring.color.number,interstitial,RHEBUS,0.0
1459645446,banner,VUNGLE,0.0
com.callapp.contacts,banner,PUBMATIC,0.0
921765888,mrec,MOPUB,0.0
com.particlenews.newsbreak,mrec,A9TAM,0.0
puzzle.yarn.fever.unravel.puzzle,native,MINTEGRAL,0.0
puzzle.yarn.fever.unravel.puzzle,interstitial,DOUBLECLICK,0.0
com.aws.android,banner,SMAATO,0.0
6471572249,native,DOUBLECLICK,0.0
651510680,interstitial,MOPUB,0.0
1407852246,banner,AOLONE,0.0
921765888,mrec,MINTEGRAL,0.0
921765888,interstitial,TAPJOY,0.0
com.truecaller,interstitial,IRONSOURCE,0.0
com.naver.linewebtoon,banner,SMAATO,0.0
ball.sort.puzzle.color.sorting.bubble.games,banner,MOBILEFUSE,0.0
com.pixel.art.coloring.color.number,interstitial,PUBMATIC,0.0
solitaire.patience.card.games.klondike.free,banner,SMAATO,0.0
com.aws.android,mrec,RUBICON,0.0
1502447854,native,CHARTBOOST,0.0
com.miniclip.carrom,native,MINTEGRAL,0.0
com.miniclip.carrom,native,APPODEAL,0.0
com.truecaller,interstitial,SMAATO,0.0
com.dubox.drive,mrec,BIGO,0.0
993090598,native,IRONSOURCE,0.0
water.sort.puzzle.game.color.sorting.free,interstitial,RHEBUS,0.0
com.easybrain.sudoku.android,banner,ACUITYADS,0.0
com.studio27.MelonPlayground,interstitial,DOUBLECLICK,0.0
com.miui.player,mrec,VERVE,0.0
319881193,mrec,ACUITYADS,0.0
com.easybrain.sudoku.android,banner,MOPUB,0.0
com.miniclip.carrom,interstitial,ADCOLONY,0.0
com.naver.linewebtoon,mrec,MOPUB,0.0
com.aws.android,interstitial,CRITEO,0.0
395979574,banner,MOBILEFUSE,0.0
com.miui.global.packageinstaller,native,BIGO,0.0
281940292,interstitial,RHEBUS,0.0
com.truecaller,banner,DISPLAYIO,0.0
281940292,mrec,INMOBI,0.0
com.callapp.contacts,interstitial,SMAATO,0.0
1407852246,native,TRIPLELIFT,0.0
jigsaw.puzzle.game.banana,banner,TAURUSX,0.0
6742221896,mrec,VERVE,0.0
com.michatapp.im,interstitial,TAURUSX,0.0
1407852246,mrec,MOBFOX,0.0
com.xiaomi.mipicks,mrec,VUNGLE,0.0
com.aws.android,banner,MOBILEFUSE,0.0
com.aws.android,mrec,INMOBI,0.0
com.callapp.contacts,banner,INDEX,0.0
840919914,banner,PUBMATIC,0.0
com.particlenews.newsbreak,mrec,PUBMATIC,0.0
com.callapp.contacts,mrec,CHARTBOOST,0.0
com.naver.linewebtoon,interstitial,BIGO,0.0
com.miui.global.packageinstaller,banner,BIGO,0.0
com.sled.surfers.game,native,DOUBLECLICK,0.0
1420058690,native,SMAATO,0.0
com.samsung.android.game.gamehome,native,INMOBI,0.0
com.dubox.drive,native,VUNGLE,0.0
1420058690,banner,OPENX,0.0
com.pixel.art.coloring.color.number,interstitial,VERVE,0.0
com.particlenews.newsbreak,banner,ACUITYADS,0.0
1502447854,interstitial,MOBILEFUSE,0.0
295646461,interstitial,ACUITYADS,0.0
com.samsung.android.game.gamehome,mrec,VUNGLE,0.0
6747875092,native,VUNGLE,0.0
1407852246,native,SMAATO,0.0
6471572249,interstitial,CRITEO,0.0
water.sort.puzzle.game.color.sorting.free,interstitial,MOPUB,0.0
1407852246,banner,RHEBUS,0.0
solitaire.patience.card.games.klondike.free,banner,ADVLION,0.0
com.hotmini.drama.hot,interstitial,MINTEGRAL,0.0
com.samsung.android.game.gamehome,native,VERVE,0.0
com.ludo.king,interstitial,DOUBLECLICK,0.0
651510680,interstitial,TRIPLELIFT,0.0
com.miui.player,native,MOBFOX,0.0
395979574,interstitial,ADVLION,0.0
kjv.bible.kingjamesbible,mrec,SMAATO,0.0
com.playit.videoplayer,mrec,SMAATO,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,banner,SMAATO,0.0
295646461,banner,MOBILEFUSE,0.0
1502447854,mrec,SMAATO,0.0
1080465358,mrec,APPLOVIN,0.0
com.naver.linewebtoon,native,VERVE,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,SMAATO,0.0
com.miui.player,mrec,INMOBI,0.0
com.aws.android,banner,INMOBI,0.0
kjv.bible.kingjamesbible,mrec,CHARTBOOST,0.0
1502447854,interstitial,PUBMATIC,0.0
319881193,banner,OPENX,0.0
com.hotmini.drama.hot,interstitial,PANGLE,0.0
651510680,interstitial,OPENX,0.0
6742221896,banner,BIGO,0.0
6451208928,interstitial,SMAATO,0.0
319881193,interstitial,MOBFOX,0.0
com.miniclip.carrom,banner,TAURUSX,0.0
498477945,banner,UNITY,0.0
com.particlenews.newsbreak,banner,ADCOLONY,0.0
498477945,native,VERVE,0.0
1562817072,interstitial,SMAATO,0.0
com.storymatrix.drama,banner,VUNGLE,0.0
6747875092,native,DOUBLECLICK,0.0
com.loomgames.pixelflow,interstitial,DOUBLECLICK,0.0
1407852246,mrec,ZMATICOO,0.0
921765888,banner,RUBICON,0.0
jigsaw.puzzle.game.banana,interstitial,CRITEO,0.0
1420058690,interstitial,SMAATO,0.0
512939461,interstitial,RUBICON,0.0
6478063606,interstitial,VERVE,0.0
319881193,interstitial,SMAATO,0.0
1459645446,native,LINE,0.0
com.goldendragon.luckyblessing,interstitial,INMOBI,0.0
com.dubox.drive,banner,ADVLION,0.0
921765888,banner,TRIPLELIFT,0.0
1080465358,banner,OPENX,0.0
jigsaw.puzzle.game.banana,banner,INNERACTIVE_DIRECT,0.0
com.pixel.art.coloring.color.number,banner,ACUITYADS,0.0
651510680,native,VERVE,0.0
com.particlenews.newsbreak,native,SMAATO,0.0
295646461,mrec,TRIPLELIFT,0.0
puzzle.yarn.fever.unravel.puzzle,interstitial,TAURUSX,0.0
com.dubox.drive,banner,APPLOVIN,0.0
com.naver.linewebtoon,banner,OPENX,0.0
com.callapp.contacts,banner,RUBICON,0.0
com.vincentb.MobControl,native,DOUBLECLICK,0.0
651510680,banner,VERVE,0.0
6504849169,interstitial,TAURUSX,0.0
com.pixel.art.coloring.color.number,interstitial,TRIPLELIFT,0.0
1509453185,interstitial,SMAATO,0.0
com.aws.android,banner,MOBFOX,0.0
1624606445,interstitial,DOUBLECLICK,0.0
921765888,banner,SMAATO,0.0
921765888,native,SMAATO,0.0
1080465358,interstitial,INMOBI,0.0
com.aws.android,native,RHEBUS,0.0
com.xiaomi.mipicks,interstitial,BIGO,0.0
com.pixel.art.coloring.color.number,interstitial,BIGO,0.0
1584596271,banner,CRITEO,0.0
com.easybrain.sudoku.android,banner,PUBMATIC,0.0
1445472541,banner,SMAATO,0.0
com.particlenews.newsbreak,native,MOPUB,0.0
1212951043,banner,RUBICON,0.0
1073936461,banner,UNITY,0.0
com.domobile.applockwatcher,mrec,ACUITYADS,0.0
com.vincentb.MobControl,native,VERVE,0.0
com.truecaller,interstitial,PANGLE,0.0
1073936461,interstitial,OPENX,0.0
1459645446,mrec,APPODEAL,0.0
840919914,native,ADMIXER,0.0
1562817072,interstitial,LINE,0.0
295646461,banner,ACUITYADS,0.0
295646461,banner,ADCOLONY,0.0
com.dubox.drive,native,VERVE,0.0
1212951043,banner,SMAATO,0.0
com.miui.msa.global,native,BIGO,0.0
921765888,interstitial,MOPUB,0.0
993090598,interstitial,TRIPLELIFT,0.0
319881193,banner,ACUITYADS,0.0
1080465358,native,SMAATO,0.0
com.particlenews.newsbreak,mrec,VERVE,0.0
kjv.bible.kingjamesbible,native,APPODEAL,0.0
1624606445,interstitial,A9TAM,0.0
281940292,native,TRIPLELIFT,0.0
319881193,interstitial,AOLONE,0.0
com.miui.player,interstitial,CRITEO,0.0
1509453185,native,ZMATICOO,0.0
com.miui.global.packageinstaller,interstitial,BIGO,0.0
921765888,mrec,ADCOLONY,0.0
com.miui.player,mrec,BIGO,0.0
com.easybrain.sudoku.android,mrec,SMAATO,0.0
jigsaw.puzzle.game.banana,interstitial,TAURUSX,0.0
com.UCMobile.intl,banner,TRIPLELIFT,0.0
com.ludo.king,mrec,TAURUSX,0.0
295646461,banner,A9TAM,0.0
com.easybrain.sudoku.android,banner,ADCOLONY,0.0
1080465358,mrec,DOUBLECLICK,0.0
921765888,native,VERVE,0.0
1498889847,banner,TAURUSX,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,CRITEO,0.0
281940292,native,RUBICON,0.0
com.naver.linewebtoon,banner,DISPLAYIO,0.0
6759763476,native,VUNGLE,0.0
com.truecaller,interstitial,BIGO,0.0
1562817072,interstitial,MOBILEFUSE,0.0
281940292,mrec,MOBILEFUSE,0.0
395979574,banner,SMAATO,0.0
1407852246,interstitial,DOUBLECLICK,0.0
512939461,interstitial,OPERA,0.0
jp.naver.linemanga.android,interstitial,INMOBI,0.0
com.dubox.drive,mrec,PUBMATIC,0.0
com.aws.android,mrec,MOBILEFUSE,0.0
com.aws.android,banner,CHARTBOOST,0.0
com.ecffri.arrows,mrec,INMOBI,0.0
921765888,mrec,OPENX,0.0
1420058690,interstitial,ADVLION,0.0
281940292,banner,CHARTBOOST,0.0
1589762792,banner,ACUITYADS,0.0
6742221896,interstitial,INMOBI,0.0
921765888,mrec,MOBILEFUSE,0.0
1342112505,interstitial,PUBMATIC,0.0
com.callapp.contacts,mrec,PUBMATIC,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,mrec,INMOBI,0.0
puzzle.yarn.fever.unravel.puzzle,interstitial,SMAATO,0.0
com.pixel.art.coloring.color.number,banner,MAILRU,0.0
com.easybrain.sudoku.android,mrec,INMOBI,0.0
921765888,banner,A9TAM,0.0
com.miui.player,native,VERVE,0.0
1562817072,mrec,MINTEGRAL,0.0
295646461,mrec,MOBFOX,0.0
1420058690,interstitial,OPENX,0.0
com.mobilityware.spider,mrec,CHARTBOOST,0.0
