market_id,app_name,account_name,am_name,total_spend_90d,non_vx_spend_90d,vx_spend_90d,vx_spend_pct_90d,vx_rank_90d,exchanges_above_vx_90d,from_previous_analysis,total_spend_30d,non_vx_spend_30d,vx_spend_30d,vx_spend_pct_30d,vx_rank_30d,exchanges_above_vx_30d,won_or_lost_rank_30d
1089225191,Golf Clash,Electronic Arts,Kasey Geist,95918.506149,14962.12825699998,80956.37789200003,84.4,1,,,31035.65657800004,2405.991542,28629.66503600004,92.25,1,,Held
1482887935,Aged_Solitaire_IOS,Aged Studio Limited,Seven Tu,95829.03242906036,49972.80742507158,45856.2250039888,47.85,1,,,31840.85549698939,16486.41422398771,15354.441273001676,48.22,1,,Held
6473000893,Nostal Solitaire iOS,AmberMobile Limited,Ronald Long,95642.1575710068,30011.3555660251,65630.8020049817,68.62,1,,,39311.67480299645,11886.182768994677,27425.492034001774,69.76,1,,Held
com.matteljv.uno,UNO!™,Mattel163 Limited,Aria Gao,95627.9217549999,29120.66530200047,66507.25645299943,69.55,1,,,25561.85605900016,9573.06080600008,15988.795253000077,62.55,1,,Held
com.fxroyale.app,FX Battle,Edusystems OU,Sales Ops,95541.05501899996,36035.573947999976,59505.48107099999,62.28,1,,,45291.96288600008,15433.499975999988,29858.46291000009,65.92,1,,Held
com.easybrain.block.puzzle.games,Blockudoku GP,Easybrain Ltd,Dina Eraksan,95472.23292199663,34141.82434699962,61330.40857499702,64.24,1,,,32809.8565629991,7876.812477999005,24933.044085000092,75.99,1,,Held
1342112505,BVC iOS,OAKEVER GAMES PTE LTD,Aria Gao,95403.08615600222,53793.59271300407,41609.49344299814,43.61,1,,,20648.20423299569,13191.136572995632,7457.067660000059,36.11,1,,Held
1635289326,Woodber,Lihuhu,Nam Trinh,94770.99406301037,33616.63465604103,61154.359406969335,64.53,1,,,23840.59507099983,8664.621405996255,15175.973665003574,63.66,1,,Held
1502447854,Match 3D iOS,Lion Studios,Matthew Hong,94476.26094306988,45454.4097400803,49021.85120298958,51.89,1,,,27344.383121980885,15011.74257298059,12332.640549000298,45.1,1,,Held
979101825,StepUp iOS,StepUp App,Sales Ops,94463.02021200053,40398.89359000151,54064.126621999,57.23,1,,,37071.10670200041,13053.595981000097,24017.51072100032,64.79,1,,Held
6751533084,SCi,Standard Game Limited,Harper Zhang,94391.2381789994,1401.0862339999337,92990.15194499948,98.52,1,,,34573.14178799997,435.775228999998,34137.36655899997,98.74,1,,Held
com.JindoBlu.OfflineGames,Offline Games - No Wifi Games,Jungle Frog LDA,Louis Wallworth,94327.71018943096,45081.805136443574,49245.90505298741,52.21,1,,,28704.245705957896,12958.521602956973,15745.72410300092,54.86,1,,Held
com.UCMobile.intl,uc browser,UCWeb Singapore Pte Ltd,Seven Tu,93705.43449600082,51024.08894700207,42681.34554899875,45.55,1,,,36678.717861999176,20371.948920999825,16306.768940999353,44.46,1,,Held
6443760593,Zombie Waves,NEW_FOREVER SATURN CORPORATION LIMITED,Ronald Long,93599.8777389987,7465.447641000003,86134.43009799869,92.02,1,,,25713.912009000283,2273.9987299999984,23439.913279000284,91.16,1,,Held
6444056676,Tile Match - Match Puzzle Game,Code Dish GmbH,Hadil Salameh,93593.15855200606,36894.1475680062,56699.01098399987,60.58,1,,,25108.79789099997,11398.989703000008,13709.80818799996,54.6,1,,Held
com.hwqgrhhjfd.idlefastfood,Eatventure,Lessmore UG (haftungsbeschränkt),Tori Edwards,93586.67861400064,46046.23783800011,47540.440776000534,50.8,1,,,27214.195812000027,10858.938169000005,16355.257643000024,60.1,1,,Held
6467129657,Spades Stars,Bluetile Games,Tori Edwards,93548.9218809881,59695.415813988184,33853.506066999915,36.19,1,,,24192.974262998217,14184.085366997828,10008.888896000384,41.37,1,,Held
com.mobilefootie.wc2010,FotMob Android,FotMob AS,Louis Wallworth,93503.49678789832,56230.337986924234,37273.1588009741,39.86,1,,,39156.28621498746,26476.415716989108,12679.870497998354,32.38,2,DOUBLECLICK,Lost
6737874398,Merge Fashion: Romance Story - iOS,Wind's Choice Tech Limited,Ronald Long,93478.33838499968,8606.44176199997,84871.89662299972,90.79,1,,,34076.132547000365,4138.372899999988,29937.75964700038,87.86,1,,Held
com.easybrain.arrow.puzzle.game,Arrow Puzzle GP,Easybrain Ltd,Dina Eraksan,93422.7512419576,43789.186635955266,49633.56460600232,53.13,1,,,47138.510967993105,20655.206925991493,26483.304042001615,56.18,1,,Held
jp.gocro.smartnews.android,SmartNews,SmartNews,Lisa Tolentino,93262.89977700054,15693.358881000118,77569.54089600041,83.17,1,,,29700.51783900006,4920.790541999988,24779.72729700007,83.43,1,,Held
724594093,LINE：ディズニーツムツム,LY Corporation,Sunyoung Min,93262.41737800345,8873.907263000116,84388.51011500332,90.49,1,,,22172.551811000016,3457.055005000067,18715.49680599995,84.41,1,,Held
com.gimica.ballbounce,Ball Bounce,Gimica GmbH,Dina Eraksan,93189.16049404073,43133.35857004258,50055.80192399815,53.71,1,,,30718.653588005036,16372.255138004954,14346.39845000008,46.7,1,,Held
727296976,Cookie Jam Match 3,Jamcity INC.,Kasey Geist,93110.61426499984,9654.980750000022,83455.63351499983,89.63,1,,,24727.334143999928,3200.2941239999946,21527.040019999935,87.06,1,,Held
6511238101,My Superstore Simulator,Playspare,Rutvij Jadav,93103.60251582874,40543.85262088071,52559.74989494802,56.45,1,,,23152.174219005818,11032.428327001937,12119.745892003875,52.35,1,,Held
1638253339,Moneywalk_iOS,Gravity Labs,Sunyoung Min,93027.98057539931,54118.83968240941,38909.14089298991,41.83,1,,,31522.249177099675,20198.331874097377,11323.917303002298,35.92,1,,Held
6746331323,Knit Away,ADONE PTE. LTD.,Nam Trinh,92921.0867602137,36613.843425243045,56307.243334970655,60.6,1,,,26891.47136198989,8915.504406987407,17975.96695500248,66.85,1,,Held
6504421808,Car Match,Grand Games,Louis Wallworth,92608.24940199972,32219.98409699989,60388.26530499984,65.21,1,,,29380.248214000003,10754.651852000025,18625.59636199998,63.39,1,,Held
com.rovio.baba,Angry Birds 2 Android,Rovio,Dina Eraksan,92442.8535070024,17276.308031999906,75166.54547500251,81.31,1,,,28539.790996000444,4348.9617560000015,24190.829240000443,84.76,1,,Held
6453522960,Traffic Escape,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,Dina Eraksan,92404.35392104916,42394.06722307241,50010.28669797675,54.12,1,,,24659.63351399104,12262.04157798953,12397.59193600151,50.27,1,,Held
6450917563,Pizza Ready,Supercent,Sunyoung Min,92166.18220897276,45359.28881499951,46806.89339397325,50.79,1,,,23330.640473999687,12244.279563998149,11086.360910001538,47.52,1,,Held
com.fingersoft.hcr2,Hill Climb Racing 2,Fingersoft Oy,Hadil Salameh,91479.1353439994,40691.155545000605,50787.97979899879,55.52,1,,,28316.349542998636,10608.762573000164,17707.586969998472,62.53,1,,Held
1641107226,widgetable,Adorned Limited,Seven Tu,91473.8178919912,12691.862750999066,78781.95514099214,86.13,1,,,24092.926519000004,2790.5696779996397,21302.356841000365,88.42,1,,Held
892521917,Solitaire TriPeaks iOS,"GSN Games, Inc.",Natalie Kenyon,91291.51959700444,32862.05154600756,58429.46805099688,64.0,1,,,26631.422800999877,10922.95415899964,15708.468642000236,58.98,1,,Held
com.grandgames.magicsort,Magic Sort!,Grand Games,Louis Wallworth,91227.84284199995,44425.20669100007,46802.6361509999,51.3,1,,,36968.43941400013,17740.510454000036,19227.928960000092,52.01,1,,Held
445338486,Lovoo iOS,PE Digital GmbH,Dumitru Cazacu,91187.16163097275,11369.78076699805,79817.38086397471,87.53,1,,,31392.164397002336,4948.9932160000735,26443.171181002264,84.23,1,,Held
com.inmobi.weather,1Weather Moto,InMobi,Rutvij Jadav,90884.85162999442,86408.11789599442,4476.733733999988,4.93,4,"INMOBI, VERVE, DOUBLECLICK",,21347.215177998813,17398.854712998822,3948.360464999991,18.5,2,INMOBI,Won
free.vpn.unblock.proxy.vpnmaster,Master,INNOVATIVE CONNECTING PTE.LIMITED,Harper Zhang,90820.3798500038,13616.49555099852,77203.88429900528,85.01,1,,,31181.94652100101,3694.480485000121,27487.46603600089,88.15,1,,Held
com.outfit7.mytalkingangela2,My Talking Angela 2 - Android,Outfit7,Tori Edwards,90390.21499899788,59150.54016499586,31239.674834002024,34.56,1,,,22531.31009299986,16679.96427,5851.345822999862,25.97,1,,Held
6754098532,RUSH: Xtreme,Saygames LTD,Beth Taylor-Lowen,90281.00297203552,20784.58960206273,69496.41336997278,76.98,1,,,29962.22690899412,7767.15910799252,22195.0678010016,74.08,1,,Held
com.miniclip.cricketleague,Cricket League,Miniclip SA,Louis Wallworth,90202.06706599644,5935.947871999997,84266.11919399645,93.42,1,,,30219.351746000655,1656.479896000006,28562.87185000065,94.52,1,,Held
