market_id,ad_format,exchange,category,revenue
1544750895,native,KONTEXT,Games,4312.0033049999865
1498889847,native,INNERACTIVE_DIRECT,Social Networking,4303.040456000039
6754558455,interstitial,INMOBI,Games,4283.435058999993
1459645446,native,BIGO,Games,4279.404035999929
6478063606,interstitial,APPODEAL,Games,4264.273573000001
1589762792,interstitial,INMOBI,Finance,4263.223175000012
com.xiaomi.mipicks,native,VUNGLE,Games: Casual,4242.5742320000245
921765888,interstitial,VUNGLE,Travel,4229.693095000004
6759763476,interstitial,APPODEAL,Sports,4228.633359999969
319881193,banner,UNITY,Finance,4227.369390000007
6759763476,interstitial,UNITY,Finance,4224.311070000039
com.goldendragon.luckyblessing,native,BIGO,Finance,4214.546081000025
512939461,banner,APPLOVIN,Games,4207.52002799998
1562817072,interstitial,APPODEAL,Finance,4204.988278000018
512939461,interstitial,UNITY,Games,4190.614393000031
295646461,banner,VUNGLE,Sports,4184.850953999966
com.easybrain.sudoku.android,interstitial,INNERACTIVE_DIRECT,Social,4181.0681129999275
com.Gamnest.CandyRace,interstitial,MINTEGRAL,Social,4174.303895000003
1080465358,interstitial,APPLOVIN,Sports,4173.197236999977
1445472541,interstitial,IRONSOURCE,Finance,4171.538471999995
puzzle.yarn.fever.unravel.puzzle,interstitial,INNERACTIVE_DIRECT,Social,4162.354571000005
com.miui.global.packageinstaller,interstitial,XIAOMI,Finance,4152.89884500002
com.aws.android,interstitial,VERVE,Entertainment,4151.133633999958
1459645446,native,APPLOVIN,Games,4146.404857000015
319881193,native,MINTEGRAL,Social Networking,4144.166068999947
6747875092,native,MINTEGRAL,Games,4136.096369000032
921765888,banner,UNITY,Games,4113.959142999999
com.vincentb.MobControl,interstitial,APPODEAL,Finance,4102.140729000016
1080465358,interstitial,APPLOVIN,Finance,4098.935871999629
1342112505,interstitial,VUNGLE,Games,4098.018161999994
6444946155,interstitial,VUNGLE,Sports,4089.5516359999738
1407852246,banner,IRONSOURCE,Games,4086.8312989999517
1080465358,mrec,VUNGLE,Games,4085.6382770000155
com.aws.android,interstitial,VERVE,Games: Casual,4081.1787109999364
921765888,interstitial,VUNGLE,Shopping,4049.1089569999986
com.hotmini.drama.hot,interstitial,VUNGLE,Social,4040.8308979999415
com.michatapp.im,interstitial,VUNGLE,Games: Casino,4037.1466399999895
com.domobile.applockwatcher,interstitial,VUNGLE,Shopping,4035.854257999984
319881193,banner,VUNGLE,Games,4028.4892180000124
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,VUNGLE,Social,4015.682587999964
com.storymatrix.drama,interstitial,APPODEAL,Video Players & Editors,4012.573464000003
com.michatapp.im,interstitial,INMOBI,Games: Board,4009.8821329999437
com.netshort.abroad,interstitial,VUNGLE,Finance,3998.3679960000054
com.miui.msa.global,native,VUNGLE,Finance,3996.9499159999777
6444946155,interstitial,UNITY,Games,3988.0078559999974
319881193,interstitial,APPODEAL,Social Networking,3986.5751280000186
com.vincentb.MobControl,interstitial,VUNGLE,Shopping,3972.4384250000153
1407852246,banner,A9TAM,Games,3971.043922999978
com.ecffri.arrows,interstitial,APPODEAL,Business,3951.5755400000103
com.easybrain.sudoku.android,interstitial,VUNGLE,Travel & Local,3936.1192549999823
6451208928,interstitial,IRONSOURCE,Finance,3925.1564670000394
1509453185,interstitial,VUNGLE,Games,3924.332457000002
com.samsung.android.game.gamehome,native,SAMSUNG,Sports,3910.9283020000366
free.vpn.unblock.proxy.turbovpn,interstitial,INMOBI,Business,3909.5743899999297
1544750895,native,KONTEXT,Productivity,3899.0589899999127
498477945,interstitial,DOUBLECLICK,Games,3894.647337000035
6451208928,interstitial,APPODEAL,Finance,3888.0218869999885
6747875092,interstitial,VERVE,Games,3886.919753000033
395979574,interstitial,INNERACTIVE_DIRECT,Games,3878.645754999979
6751056652,interstitial,VUNGLE,Entertainment,3851.4548560000026
com.studio27.MelonPlayground,interstitial,BIGO,Games: Puzzle,3847.6666170000467
video.downloader.videodownloader,interstitial,INMOBI,Finance,3826.407865999967
1544750895,interstitial,APPODEAL,Games,3796.425722999981
video.downloader.videodownloader,interstitial,VUNGLE,Social,3780.3373399999614
295646461,mrec,VUNGLE,Finance,3767.7926750001357
295646461,native,DOUBLECLICK,Games,3757.1965270000023
com.truecaller,native,INNERACTIVE_DIRECT,Social,3726.182596999982
com.ecffri.arrows,interstitial,APPODEAL,Games: Card,3724.939251999955
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,VUNGLE,Social,3724.4738490000573
com.loomgames.pixelflow,interstitial,VUNGLE,Shopping,3701.343198000045
com.playit.videoplayer,interstitial,VERVE,Finance,3693.117388000071
puzzle.yarn.fever.unravel.puzzle,interstitial,VUNGLE,Social,3678.422705999996
com.ecffri.arrows,interstitial,VUNGLE,Games: Puzzle,3653.0071750000056
319881193,banner,UNITY,Sports,3643.8921410000094
6754558455,interstitial,VUNGLE,Finance,3634.7926509999506
6747875092,interstitial,INMOBI,Games,3608.6926419999845
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,INMOBI,Social,3595.476009000042
840919914,interstitial,IRONSOURCE,Games,3593.017494000025
6504849169,interstitial,UNITY,Games,3585.1761779999465
295646461,interstitial,VUNGLE,Travel,3584.7601629999617
1407852246,interstitial,VUNGLE,Finance,3578.044313000019
com.UCMobile.intl,interstitial,BIGO,Games: Casino,3564.332709999957
com.hotmini.drama.hot,interstitial,VUNGLE,Games: Casino,3563.767132
1080465358,interstitial,APPLOVIN,Games,3563.3618470000115
840919914,interstitial,APPODEAL,Games,3557.2623210000224
319881193,interstitial,MINTEGRAL,Finance,3551.3355599999977
com.playit.videoplayer,interstitial,VUNGLE,Finance,3550.969393000038
com.miui.global.packageinstaller,banner,VUNGLE,Entertainment,3543.007529999956
6747875092,banner,APPLOVIN,Games,3540.390861000031
ball.sort.puzzle.color.sorting.bubble.games,interstitial,INMOBI,Social,3529.339075000074
6471572249,banner,APPODEAL,Games,3518.2602940000515
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,INNERACTIVE_DIRECT,Social,3515.448363000012
com.samsung.android.game.gamehome,native,SAMSUNG,Games: Strategy,3504.7400669998206
1407852246,banner,INMOBI,Games,3497.949661999949
319881193,native,VUNGLE,Finance,3479.676367000022
921765888,interstitial,VUNGLE,Sports,3478.4919870000435
com.pixel.art.coloring.color.number,interstitial,VUNGLE,Games: Casino,3471.028327999983
com.dubox.drive,interstitial,ZMATICOO,Business,3464.5559690000105
com.xiaomi.mipicks,native,XIAOMI,Social,3462.7435250000412
498477945,banner,DOUBLECLICK,Finance,3461.8225669999824
com.mobilityware.spider,interstitial,APPODEAL,Games: Puzzle,3457.7789039999916
281940292,mrec,VUNGLE,Games,3437.365175000032
6759763476,interstitial,VUNGLE,Shopping,3436.852491999965
1624606445,interstitial,VUNGLE,Photo & Video,3428.7681380000085
jigsaw.puzzle.game.banana,interstitial,VUNGLE,Social,3424.720173999952
com.Gamnest.CandyRace,native,BIGO,Shopping,3366.0611680000716
1589762792,native,INMOBI,Games,3365.1393639999847
1624606445,native,INMOBI,Games,3361.320539000022
1459645446,mrec,APPLOVIN,Games,3359.575552000089
com.storymatrix.drama,interstitial,IRONSOURCE,Entertainment,3348.3058860000247
com.sled.surfers.game,interstitial,VUNGLE,Shopping,3339.461102999972
295646461,mrec,VUNGLE,Sports,3338.4802589999904
319881193,interstitial,INNERACTIVE_DIRECT,Social Networking,3336.7307129999735
1589762792,native,VERVE,Games,3334.799539999986
6759763476,interstitial,DOUBLECLICK,Finance,3332.972720000018
1502447854,interstitial,A9TAM,Games,3331.857800000087
com.playit.videoplayer,interstitial,INNERACTIVE_DIRECT,Games: Card,3321.042915999888
1407852246,interstitial,CHARTBOOST,Games,3315.8392870000503
com.michatapp.im,interstitial,INMOBI,Games: Casino,3307.7733350000185
1445472541,interstitial,UNITY,Finance,3307.473100999979
1407852246,interstitial,IRONSOURCE,Games,3307.098190999998
498477945,native,INNERACTIVE_DIRECT,Games,3293.3705219999983
com.xiaomi.mipicks,native,MINTEGRAL,Food & Drink,3287.0692100000138
free.vpn.unblock.proxy.turbovpn,interstitial,INMOBI,Travel & Local,3283.606204999976
com.studio27.MelonPlayground,interstitial,APPODEAL,Shopping,3279.3907160000085
com.dubox.drive,mrec,ZMATICOO,Games: Casino,3276.694993999868
1589762792,interstitial,APPODEAL,Games,3258.822442000012
com.xiaomi.mipicks,native,MINTEGRAL,Games: Casino,3258.142426999948
com.xiaomi.mipicks,native,VUNGLE,Education,3252.865032000031
com.ludo.king,interstitial,INNERACTIVE_DIRECT,Shopping,3243.984984999962
6747875092,banner,UNITY,Games,3241.639289000009
com.dubox.drive,native,INMOBI,Games: Casino,3234.548468999959
com.ecffri.arrows,interstitial,APPODEAL,Games: Casino,3231.5506510000255
com.netshort.abroad,interstitial,APPODEAL,Shopping,3217.4919660000687
319881193,interstitial,APPODEAL,Shopping,3217.107155999938
512939461,interstitial,IRONSOURCE,Games,3209.2353969999863
com.ecffri.arrows,interstitial,VUNGLE,Travel & Local,3204.07493299997
1445472541,interstitial,INMOBI,Finance,3203.436077000008
6754558455,banner,APPLOVIN,Games,3198.294365000046
com.sled.surfers.game,interstitial,VUNGLE,Games: Casino,3195.6178140000334
com.truecaller,interstitial,INNERACTIVE_DIRECT,Entertainment,3195.4791140000725
281940292,native,VUNGLE,Sports,3192.2759959999776
281940292,banner,VERVE,Games,3191.6715479999734
295646461,native,VUNGLE,Finance,3191.087593999968
1073936461,interstitial,DOUBLECLICK,Finance,3190.0437420000476
1498889847,interstitial,VUNGLE,Games,3189.6140680000417
com.Gamnest.CandyRace,interstitial,MINTEGRAL,Games: Card,3187.365821000021
1080465358,interstitial,MINTEGRAL,Finance,3184.8064150000127
com.loomgames.pixelflow,interstitial,INMOBI,Social,3180.3900110000013
319881193,interstitial,APPODEAL,Productivity,3175.016873999993
6742221896,interstitial,IRONSOURCE,Games,3141.5371460001084
com.loomgames.pixelflow,interstitial,VUNGLE,Travel & Local,3140.172046000001
921765888,interstitial,UNITY,Photo & Video,3135.37716999994
6751056652,interstitial,APPODEAL,Shopping,3133.873317000038
videoplayer.videodownloader.downloader,native,BIGO,Social,3130.181187000005
6451208928,interstitial,APPODEAL,Games,3129.648685000002
com.xiaomi.mipicks,interstitial,XIAOMI,Games: Casual,3128.1231079999634
319881193,interstitial,APPODEAL,Travel,3123.341276999996
1509453185,native,INMOBI,Finance,3121.8584749999554
1407852246,interstitial,BIGO,Games,3109.841278999994
1509453185,native,INMOBI,Sports,3098.9091410000087
1544750895,banner,IRONSOURCE,Games,3090.9248840000096
1544750895,interstitial,INMOBI,Games,3073.843127999958
319881193,native,INMOBI,Finance,3072.4577289999515
com.truecaller,banner,A9TAM,Finance,3068.419787000012
com.pixel.art.coloring.color.number,interstitial,VUNGLE,Finance,3045.683686000012
puzzle.yarn.fever.unravel.puzzle,interstitial,VUNGLE,Shopping,3044.8899040000088
com.miui.msa.global,native,XIAOMI,Finance,3042.6230510000573
6751056652,interstitial,INNERACTIVE_DIRECT,Finance,3033.060692999995
6754558455,interstitial,APPODEAL,Sports,3032.9005249999877
com.dubox.drive,interstitial,INMOBI,Finance,3010.1250580000046
com.miui.global.packageinstaller,native,VUNGLE,Finance,3008.6002839999937
1498889847,native,INMOBI,Social Networking,3002.659599000007
com.miui.player,interstitial,VUNGLE,Shopping,2990.445512999967
921765888,banner,INNERACTIVE_DIRECT,Games,2988.5838400000466
1073936461,interstitial,UNITY,Finance,2986.6366430000135
water.sort.puzzle.game.color.sorting.free,interstitial,INNERACTIVE_DIRECT,Shopping,2983.468256000006
com.miui.msa.global,native,XIAOMI,Games: Casual,2980.211164000029
6751056652,interstitial,APPODEAL,Photo & Video,2979.719824000009
319881193,banner,INMOBI,Games,2976.396816999989
com.callapp.contacts,interstitial,MINTEGRAL,Finance,2961.8922989999814
com.xiaomi.mipicks,native,VUNGLE,Games: Board,2960.679821000029
com.loomgames.pixelflow,interstitial,MINTEGRAL,Finance,2957.0585270000156
1407852246,interstitial,INNERACTIVE_DIRECT,Photo & Video,2955.088324000026
com.ecffri.arrows,interstitial,MINTEGRAL,Finance,2953.3994039999748
319881193,banner,MINTEGRAL,Social Networking,2949.1718390000015
651510680,interstitial,VUNGLE,Finance,2943.538420999979
395979574,banner,APPODEAL,Games,2939.6500709999905
com.pixel.art.coloring.color.number,interstitial,INMOBI,Social,2937.3741299999992
6747875092,interstitial,VUNGLE,Shopping,2930.621617000016
1544750895,interstitial,VUNGLE,Food & Drink,2922.5062760000665
1080465358,interstitial,VUNGLE,Finance,2919.833484000009
1562817072,interstitial,VUNGLE,Finance,2916.748841999998
6747875092,banner,INMOBI,Games,2916.5814440000077
597088068,interstitial,VUNGLE,Games,2911.757587000031
com.miui.player,interstitial,VUNGLE,Social,2902.1535509999903
com.playit.videoplayer,interstitial,VERVE,Sports,2895.9260160000917
com.truecaller,native,ZMATICOO,Games: Card,2864.6397369996657
295646461,interstitial,VERVE,Business,2864.2314770000044
com.truecaller,interstitial,VERVE,Travel & Local,2859.376693999943
1589762792,interstitial,VUNGLE,Shopping,2858.030531999992
water.sort.puzzle.game.color.sorting.free,interstitial,VUNGLE,Social,2838.9295829998773
6471572249,interstitial,VUNGLE,Finance,2824.1903490000086
319881193,banner,INNERACTIVE_DIRECT,Games,2820.278083000029
840919914,banner,CHARTBOOST,Games,2816.0053420000118
com.UCMobile.intl,interstitial,VUNGLE,Games: Board,2814.040820000079
6754558455,interstitial,UNITY,Games,2810.8322530000087
6465991018,interstitial,VUNGLE,Sports,2795.9497560000154
com.ludo.king,interstitial,VUNGLE,Shopping,2790.690393000008
1544750895,interstitial,INNERACTIVE_DIRECT,Finance,2786.2633679999976
993090598,interstitial,VUNGLE,Games,2784.0674639999893
com.netshort.abroad,interstitial,INNERACTIVE_DIRECT,Games: Casino,2779.7279339999486
com.Gamnest.CandyRace,interstitial,MINTEGRAL,Finance,2774.0651659999717
com.miniclip.carrom,interstitial,VUNGLE,Finance,2770.789031999975
com.miui.msa.global,native,VUNGLE,Shopping,2767.464285999964
1589762792,interstitial,INMOBI,Games,2761.5924390000205
319881193,banner,MINTEGRAL,Finance,2760.9056110000456
1509453185,native,DOUBLECLICK,Social Networking,2726.8297909999947
com.goldendragon.luckyblessing,interstitial,VUNGLE,Games: Casino,2723.901693999994
1073936461,interstitial,IRONSOURCE,Games,2723.3027459999803
1544750895,banner,INMOBI,Games,2720.488323999958
com.vincentb.MobControl,interstitial,APPODEAL,Shopping,2719.360806999988
6504849169,interstitial,APPODEAL,Finance,2716.579615999956
com.xiaomi.mipicks,native,XIAOMI,Education,2707.5241620000065
com.pixel.art.coloring.color.number,interstitial,APPODEAL,Games: Board,2707.08628700001
993090598,interstitial,INMOBI,Finance,2704.6850339999537
com.vincentb.MobControl,interstitial,MINTEGRAL,Finance,2703.874942000014
319881193,interstitial,VUNGLE,Sports,2690.5526979999804
6504849169,interstitial,INMOBI,Games,2687.661237000015
com.playit.videoplayer,interstitial,MINTEGRAL,Games: Card,2686.8005229999953
1407852246,banner,INNERACTIVE_DIRECT,Games,2679.2303219999894
319881193,native,INMOBI,Social Networking,2673.788032999964
1073936461,interstitial,INNERACTIVE_DIRECT,Finance,2670.229803999999
6478063606,interstitial,INMOBI,Games,2668.108243000016
1357464684,interstitial,VUNGLE,Finance,2667.6083360000257
com.dubox.drive,interstitial,VUNGLE,Games: Casino,2667.4608649999923
com.callapp.contacts,interstitial,MINTEGRAL,Social,2667.1830049999667
921765888,interstitial,DOUBLECLICK,Games,2663.43016300002
com.Hadiz.Holeucaneat,interstitial,VUNGLE,Games: Card,2655.1107500000057
com.ecffri.arrows,interstitial,MINTEGRAL,Social,2649.0892529999933
com.truecaller,interstitial,VERVE,Entertainment,2648.5734170000273
1544750895,interstitial,UNITY,Games,2641.554943000008
com.pixel.art.coloring.color.number,interstitial,APPODEAL,Games: Casual,2637.315201000007
com.samsung.android.game.gamehome,native,VUNGLE,Games: Card,2635.797430999898
295646461,interstitial,DOUBLECLICK,Games,2633.0934799999904
com.netshort.abroad,interstitial,INNERACTIVE_DIRECT,Games: Board,2631.1677969999805
com.netshort.abroad,interstitial,APPODEAL,Finance,2629.3215609999615
com.loomgames.pixelflow,interstitial,VUNGLE,Finance,2628.8271510000086
com.netshort.abroad,interstitial,INMOBI,Finance,2628.541648000038
free.vpn.unblock.proxy.turbovpn,interstitial,VUNGLE,Games: Board,2623.6572789998754
com.sec.android.app.samsungapps,interstitial,VUNGLE,Games: Puzzle,2614.814033000008
com.miui.msa.global,native,XIAOMI,Education,2611.2978340000473
921765888,banner,VUNGLE,Games,2605.0173389999904
com.ludo.king,interstitial,INNERACTIVE_DIRECT,Games: Casual,2600.520301000012
com.particlenews.newsbreak,native,DOUBLECLICK,Business,2598.102524000005
1498889847,banner,INNERACTIVE_DIRECT,Social Networking,2594.167168000003
com.goldendragon.luckyblessing,interstitial,VUNGLE,Games: Card,2590.2263490000414
com.goldendragon.luckyblessing,native,BIGO,Games: Card,2588.6304489998665
1212951043,interstitial,VUNGLE,Games,2577.64108500005
com.miui.player,interstitial,XIAOMI,Video Players & Editors,2576.6304360000163
com.ecffri.arrows,interstitial,APPODEAL,Games: Casual,2574.446698000023
free.vpn.unblock.proxy.turbovpn,interstitial,VUNGLE,Social,2571.5096359998965
com.vincentb.MobControl,interstitial,INNERACTIVE_DIRECT,Shopping,2566.359857999975
993090598,interstitial,INMOBI,Games,2560.4180779999974
com.ecffri.arrows,interstitial,VUNGLE,Business,2559.4311690000095
com.lemon.lvoverseas,interstitial,VUNGLE,Games: Puzzle,2558.7746890000267
com.easybrain.sudoku.android,interstitial,VUNGLE,Finance,2558.078669999995
1544750895,interstitial,INNERACTIVE_DIRECT,Games,2557.6877069999987
com.Gamnest.CandyRace,interstitial,INMOBI,Finance,2556.295371999997
com.Gamnest.CandyRace,interstitial,VUNGLE,Entertainment,2556.2765109999928
1509453185,interstitial,VUNGLE,Social Networking,2556.094387999973
6754558455,interstitial,APPODEAL,Shopping,2553.8559590000104
com.ecffri.arrows,interstitial,APPODEAL,Games: Board,2549.640379999995
com.dubox.drive,banner,ZMATICOO,Finance,2539.152593999924
