market_id,app_name,account_name,am_name,total_spend_90d,non_vx_spend_90d,vx_spend_90d,vx_spend_pct_90d,vx_rank_90d,exchanges_above_vx_90d,vx_video_spend_90d,vx_video_pct_90d,vx_non_video_spend_90d,vx_non_video_pct_90d,non_vx_video_spend_90d,non_vx_video_pct_90d,non_vx_non_video_spend_90d,non_vx_non_video_pct_90d,vx_video_rank_90d,exchanges_above_vx_video_90d,vx_non_video_rank_90d,exchanges_above_vx_non_video_90d,from_previous_analysis,total_spend_30d,non_vx_spend_30d,vx_spend_30d,vx_spend_pct_30d,vx_rank_30d,exchanges_above_vx_30d,won_or_lost_rank_30d,vx_video_spend_30d,vx_video_pct_30d,vx_non_video_spend_30d,vx_non_video_pct_30d,non_vx_video_spend_30d,non_vx_video_pct_30d,non_vx_non_video_spend_30d,non_vx_non_video_pct_30d,vx_video_rank_30d,exchanges_above_vx_video_30d,vx_non_video_rank_30d,exchanges_above_vx_non_video_30d
6482849843,Goods Sorting: Match 3 Puzzle iOS PM_1945,FALCON GLOBAL LTD.,Nam Trinh,762973.3771186548,331166.8652848142,431806.51183384063,56.6,1,VX not present,353895.10148298973,81.94,78005.16323582729,18.06,170938.63448100036,51.79,159117.70845356805,48.21,1.0,,1.0,,,226079.46483214496,99910.0424022108,126169.42242993414,55.81,1,VX not present,Held,104863.5209970002,82.56,22146.767072009912,17.44,53341.297488,53.93,45567.91877995885,46.07,1.0,,1.0,
6743385713,Bubble Buster,ToGather Fun Limited,Harper Zhang,747644.3114289424,235494.43544692508,512149.8759820173,68.5,1,VX not present,347819.43236797035,67.98,163797.50621879302,32.02,109715.12958100015,46.65,125496.15927404106,53.35,1.0,,1.0,,,227726.3169465004,77964.56960255344,149761.74734394698,65.76,1,VX not present,Held,107731.33582600218,71.71,42495.37932601646,28.29,37292.67174999989,48.37,39802.97698798146,51.63,1.0,,1.0,
com.newleaf.app.android.victor,Reelshort-Android,CrazyMaple Studio,Harper Zhang,740057.8195697651,82113.48774700152,657944.3318227637,88.9,1,VX not present,656009.7807708534,99.98,135.12105200000022,0.02,81760.44154400392,99.86,113.36026000000003,0.14,1.0,,1.0,,,210843.8324809909,23145.761092000394,187698.07138899053,89.02,1,VX not present,Held,186115.05748499103,99.98,43.731460000000006,0.02,23046.293454999966,99.74,58.93282899999999,0.26,1.0,,2.0,MINTEGRAL
1660171117,ZenWord iOS,OAKEVER GAMES PTE LTD,Aria Gao,730737.798115233,414468.7758682524,316269.0222469806,43.28,1,VX not present,221975.97236700068,70.39,93365.63508291743,29.61,315730.3391510001,76.24,98414.40498888303,23.76,1.0,,1.0,,,211343.1106525166,124032.06017256073,87311.05047995585,41.31,1,VX not present,Held,61697.11465699973,70.92,25302.892626005716,29.08,94414.28978999998,76.07,29703.22926901066,23.93,1.0,,1.0,
1544750895,Chai iOS,Chai Research Corp,Natalie Kenyon,720905.3351973552,504533.395360364,216371.93983699125,30.01,1,VX not present,213738.5907619936,98.67,2883.4288140000026,1.33,403916.1651780182,79.26,105722.07436396359,20.74,1.0,,6.0,"KONTEXT, INMOBI, APPODEAL, INNERACTIVE_DIRECT, UNITY",,264773.8014978281,199593.83195983156,65179.96953799655,24.62,2,KONTEXT,Lost,62526.7737900006,95.59,2883.4288140000076,4.41,151422.8621850032,74.68,51328.245479976635,25.32,2.0,KONTEXT,6.0,"KONTEXT, INMOBI, APPODEAL, INNERACTIVE_DIRECT, UNITY"
Vidmate,Vidmate,new insight,Seven Tu,704238.5466862908,0.0,704238.5466862908,100.0,1,VX not present,599649.7375990538,85.36,102819.68744115172,14.64,0.0,0.0,0.0,0.0,1.0,,1.0,,,220256.26208776876,0.0,220256.26208776876,100.0,1,VX not present,Held,189837.3552133504,86.71,29100.792445991636,13.29,0.0,0.0,0.0,0.0,1.0,,1.0,
6747875092,Yarn Fever! Unravel Puzzle iOS,InfenitePlay LTD,Nam Trinh,700054.2332737546,450971.17037375533,249083.0628999993,35.58,1,VX not present,248013.76209599947,100.0,0.0,0.0,110943.4950509999,24.72,337793.5247739237,75.28,1.0,,13.0,"INMOBI, VERVE, MINTEGRAL, APPODEAL, INNERACTIVE_DIRECT, UNITY, APPLOVIN, A9TAM, BIGO, ZMATICOO, SMAATO, TAURUSX",,183004.06361519423,124228.69999019416,58775.3636250001,32.12,1,VX not present,Held,59350.21963600009,100.0,0.0,0.0,28659.258386000016,23.49,93352.39473993648,76.51,1.0,,11.0,"VERVE, INMOBI, MINTEGRAL, INNERACTIVE_DIRECT, APPODEAL, UNITY, APPLOVIN, A9TAM, BIGO, TAURUSX"
6449206831,Scoopz: Your People Your Video,Particle Media Inc,Alex Moore,692076.0509566198,7201.871001000138,684874.1799556196,98.96,1,VX not present,673730.3261406244,97.77,15342.16085799993,2.23,2718.380039999998,37.38,4554.127855999992,62.62,1.0,,1.0,,,220682.0367829827,4113.540540999994,216568.4962419827,98.14,1,VX not present,Held,206839.6147689844,100.0,0.0,0.0,1640.8857019999996,39.78,2483.8519959999917,60.22,1.0,,3.0,"DOUBLECLICK, APPLOVIN"
1671705818,Character.ai,CharacterAI,Alex Moore,686370.3165152193,346662.0234722515,339708.2930429678,49.49,1,VX not present,288717.04430106183,84.23,54040.233673032824,15.77,187656.18061600297,54.01,159813.8232981885,45.99,1.0,,2.0,APPLOVIN,,214013.15533940273,78498.00360336197,135515.15173604077,63.32,1,VX not present,Held,113845.6144190025,86.1,18383.565200993085,13.9,29883.50545000003,38.0,48759.820271218196,62.0,1.0,,2.0,APPLOVIN
579581125,SmartNews iOS,SmartNews,Lisa Tolentino,673007.2343499933,353602.3655800637,319404.8687699296,47.46,1,VX not present,184406.49155399596,57.87,134228.34218000196,42.13,192273.61066400437,54.47,160727.74499900892,45.53,1.0,,1.0,,,219838.144052002,110461.6477649949,109376.49628700712,49.75,1,VX not present,Held,44464.398270999576,41.09,63738.402027004224,58.91,52085.33178100004,47.32,57984.06636400063,52.68,1.0,,1.0,
6499209744,Magic Sort,Grand Games,Louis Wallworth,657275.0917859992,162006.86106200004,495268.2307239992,75.35,1,VX not present,494922.24971500103,100.0,0.0,0.0,162146.99314500004,99.98,27.437049999999992,0.02,1.0,,2.0,APPLOVIN,,202317.46325200028,57948.19738799993,144369.26586400034,71.36,1,VX not present,Held,143015.24157100028,100.0,0.0,0.0,57405.927678999964,99.97,18.660475,0.03,1.0,,2.0,APPLOVIN
com.duolingo,Duolingo,Duolingo,Matthew Hong,641062.5736530831,32302.41132799496,608760.162325088,94.96,1,VX not present,608075.1730710783,99.98,124.25747100000004,0.02,30534.23546299843,94.06,1926.6206159999408,5.94,1.0,,2.0,DOUBLECLICK,,204445.5682699862,7528.972312000986,196916.5959579852,96.32,1,VX not present,Held,197690.45371098895,99.94,120.84507000000004,0.06,7230.045025000431,91.4,680.018365000021,8.6,1.0,,2.0,DOUBLECLICK
6464002625,ShortTV,SHUNYOU PTE LTD,Harper Zhang,629318.2090739945,22144.476724999975,607173.7323489946,96.48,1,VX not present,601773.4546789932,100.0,24.156906000000003,0.0,22004.681637000016,99.63,82.786507,0.37,1.0,,2.0,DOUBLECLICK,,154612.84496399836,6704.44944500001,147908.39551899835,95.66,1,VX not present,Held,146163.43887299797,100.0,3.915998000000001,0.0,6629.7890670000015,99.5,33.389060000000015,0.5,1.0,,2.0,DOUBLECLICK
6747492600,Mahjong - Royal Tiles IOS,HURELAX PTE LTD,Sunton Sun,628909.9481582812,161375.2969853004,467534.6511729808,74.34,1,VX not present,461503.5042579961,98.28,8087.804312004193,1.72,152993.79880999983,94.99,8061.128972001445,5.01,1.0,,1.0,,,202014.3740659955,44438.781041998,157575.5930239975,78.0,1,VX not present,Held,156942.96142999997,99.28,1132.2537689999867,0.72,42443.983887,97.42,1125.0768090000279,2.58,1.0,,1.0,
416048305,美圖秀秀,Meitu China,Aria Gao,618631.3504305944,97458.70562258978,521172.6448080046,84.25,1,VX not present,471920.6590199609,90.72,48283.76897500341,9.28,54407.59237100006,55.63,43387.32548691204,44.37,1.0,,1.0,,,208163.5924063366,35475.46865438444,172688.12375195217,82.96,1,VX not present,Held,157288.54077100015,91.63,14359.931076001187,8.37,18733.91455299999,53.01,16607.885368991847,46.99,1.0,,1.0,
382617920,Rakuten Viber,Rakuten Viber,Dumitru Cazacu,586193.5505401924,484085.1778352467,102108.37270494568,17.42,3,"DOUBLECLICK, INMOBI",0.000338,0.0,104041.87733494058,100.0,10.874686,0.0,482041.71254538134,100.0,2.0,DOUBLECLICK,3.0,"DOUBLECLICK, INMOBI",,204280.27900982945,131762.55480789795,72517.72420193147,35.5,1,VX not present,Won,0.000338,0.0,72947.33007193122,100.0,9.829933,0.01,131137.44652190918,99.99,2.0,DOUBLECLICK,1.0,
6740043080,Screwdom_IOS_com.dino.screwdom,Zego Global Pte Ltd,Nam Trinh,575069.8586491799,174039.9457264427,401029.9129227372,69.74,1,VX not present,223631.6330309985,55.97,175896.0706846023,44.03,76832.2021369999,44.23,96893.78127331052,55.77,1.0,,1.0,,,169335.24451536225,57260.442434525845,112074.80208083642,66.19,1,VX not present,Held,62691.92764799923,56.0,49266.67437601113,44.0,23617.42323700003,41.42,33398.548300911534,58.58,1.0,,1.0,
com.king.candycrushsaga,Candy Crush Saga_Android,Activision Blizzard Media (King),Kasey Geist,564361.2795921166,260039.41360507713,304321.8659870394,53.92,1,VX not present,304548.5843490409,100.0,0.0,0.0,260083.3616350155,100.0,0.0067239999999999,0.0,1.0,,-1.0,VX not present,,193502.33107301075,84982.03974400449,108520.29132900624,56.08,1,VX not present,Held,109231.29005700792,100.0,0.0,0.0,85236.05803899863,100.0,0.001366,0.0,1.0,,-1.0,VX not present
1103438575,Microsoft Solitaire Collection iOS,Microsoft Casual Games,Matthew Hong,563490.6703709915,3897.255883000007,559593.4144879915,99.31,1,VX not present,556094.9468949815,100.0,0.0,0.0,0.0,0.0,3864.9233749999976,100.0,1.0,,4.0,"CRITEO, VERVE, INMOBI",,114943.19715999966,1036.2970580000022,113906.90010199966,99.1,1,VX not present,Held,111399.93611799931,100.0,0.0,0.0,0.0,0.0,1043.562704000001,100.0,1.0,,-1.0,VX not present
6504324020,Hexa Away_iOS,株式会社GOODROID,Soojin Moon,556835.6314041712,144754.6755232612,412080.95588091,74.0,1,VX not present,218109.36894799265,52.9,194185.93079977698,47.1,76062.66413599993,52.51,68789.9178960741,47.49,1.0,,1.0,,,172547.25118912698,47824.43289523181,124722.81829389516,72.28,1,VX not present,Held,64117.002601,51.95,59297.97953299439,48.05,25310.26868900003,53.83,21712.87442397306,46.17,1.0,,1.0,
1500855883,Capcut_ios,BYTEDANCE PTE LTD,Sunton Sun,550103.9003273112,150757.17158681585,399346.7287404954,72.59,1,VX not present,298093.88349099725,75.88,94762.7950928508,24.12,92804.72161400029,60.81,59810.78060753138,39.19,1.0,,1.0,,,130764.14535347711,78528.33949248036,52235.80586099677,39.95,1,VX not present,Held,40742.38485800018,80.47,9886.183137001295,19.53,49182.479606000044,61.15,31249.35066199984,38.85,1.0,,2.0,MINTEGRAL
com.samsung.android.game.gamehome,Gaming Hub,Samsung Electronics,Jack Dove,533916.521949935,428980.8461919062,104935.67575802884,19.65,2,SAMSUNG,0.0,0.0,104311.71420002068,100.0,0.0,0.0,429556.5927189033,100.0,-1.0,VX not present,2.0,SAMSUNG,,202590.5975619963,159853.14807199634,42737.44948999999,21.1,2,SAMSUNG,Held,0.0,0.0,42444.46485699951,100.0,0.0,0.0,159443.07431599317,100.0,-1.0,VX not present,2.0,SAMSUNG
306310789,Wattpad_iOS_Interstitial,Wattpad,Matthew Hong,533832.8770158578,235760.18650011407,298072.6905157438,55.84,1,VX not present,131304.68863199788,43.98,167217.97060181267,56.02,152958.62454300091,64.8,83093.1571356211,35.2,1.0,,1.0,,,176754.32921846132,78188.49225959725,98565.83695886408,55.76,1,VX not present,Held,51177.935190000455,51.97,47303.45033500634,48.03,52271.05112200001,66.89,25876.094603935195,33.11,1.0,,1.0,
com.worldance.drama,Melolo,POLIGON PTE LTD,Sunton Sun,532324.6879389957,64050.44685900056,468274.24107999506,87.97,1,VX not present,465025.01919499313,100.0,0.0,0.0,64724.29343900009,100.0,0.000571,0.0,1.0,,-1.0,VX not present,,154873.94074299882,17197.96741200027,137675.97333099856,88.9,1,VX not present,Held,135765.32130499918,100.0,0.0,0.0,17676.620314000364,100.0,0.00036299999999989997,0.0,1.0,,-1.0,VX not present
6448104157,Offline Games - No Wifi Games,Jungle Frog LDA,Louis Wallworth,523362.126240392,363852.0806754096,159510.04556498246,30.48,1,VX not present,100652.9489890026,63.35,58239.33983690842,36.65,267879.3378919998,73.76,95282.09320483472,26.24,1.0,,1.0,,,141270.19514656864,101413.00751258733,39857.18763398133,28.21,1,VX not present,Held,23889.34929499962,60.56,15556.053943004144,39.44,73248.69513599997,72.56,27699.404969987692,27.44,2.0,APPODEAL,1.0,
6754384144,Color Pixel Shooter,Rewards Game,Tori Edwards,518928.99851199496,299282.61284999945,219646.38566199553,42.33,1,VX not present,217851.4645379966,100.0,0.0,0.0,297163.1353120006,100.0,0.0,0.0,1.0,,-1.0,VX not present,,115206.20518699946,67912.84741099962,47293.35777599985,41.05,1,VX not present,Held,46709.11544499987,100.0,0.0,0.0,66764.4391829999,100.0,0.0,0.0,1.0,,-1.0,VX not present
com.ecffri.arrows,Arrows Android,Lessmore UG (haftungsbeschränkt),Tori Edwards,509023.65464966296,283865.55932966515,225158.0953199978,44.23,1,VX not present,228187.31561999524,99.98,44.30952700000019,0.02,283845.30001000006,99.78,634.1750759998392,0.22,1.0,,3.0,"UNITY, APPLOVIN",,208705.3600132376,108890.32520223374,99815.03481100386,47.83,1,VX not present,Held,102260.86705900425,99.99,9.074604000000003,0.01,109279.10000100022,99.73,294.7231530001189,0.27,1.0,,3.0,"UNITY, APPLOVIN"
com.nebula.mahjongtile,Mahjong - Royal Tiles GP,HURELAX PTE LTD,Sunton Sun,500966.1865119732,247347.92721699085,253618.25929498236,50.63,1,VX not present,255349.09921599584,99.69,782.8211439999432,0.31,227967.39428599828,92.1,19552.01703299987,7.9,1.0,,2.0,BIGO,,178199.0809610326,71124.08992603557,107074.99103499702,60.09,1,VX not present,Held,106533.6911999998,99.78,231.35303600000185,0.22,64407.94016300005,91.03,6347.067662999998,8.97,1.0,,2.0,BIGO
1215933788,Scrabble Go,Scopely,Natalie Kenyon,496030.097674203,160791.84746525495,335238.25020894804,67.58,1,VX not present,276399.98393699655,82.63,58099.33167200966,17.37,101757.47076899972,63.33,58927.62690889895,36.67,1.0,,1.0,,,151641.95743703653,48918.62697206997,102723.33046496657,67.74,1,VX not present,Held,85461.2956649999,82.91,17610.359647002195,17.09,32938.65570400007,67.3,16004.169490002821,32.7,1.0,,1.0,
com.dream11.fantasy.cricket.football.kabaddi,Dream11 Android,Sporta Technologies Pvt Ltd,Rutvij Jadav,491004.78593610774,36915.488946972,454089.29698913574,92.48,1,VX not present,392181.03801106825,87.52,55944.27615298996,12.48,29175.932804998494,77.9,8277.987549000625,22.1,1.0,,1.0,,,147254.8377589832,22307.122998986357,124947.71475999684,84.85,1,VX not present,Held,116069.31123299964,96.68,3987.5986919999823,3.32,18739.318641999944,83.09,3814.456119000042,16.91,1.0,,1.0,
com.miui.global.packageinstaller,com.miui.global.packageinstaller,Xiaomi Group,Sunton Sun,490007.4888641877,385516.6628271888,104490.8260369989,21.32,2,XIAOMI,0.0,0.0,104640.4276639992,100.0,160671.42492300025,41.71,224575.5962050996,58.29,-1.0,VX not present,2.0,XIAOMI,,149065.12710801698,109360.90100101689,39704.226107000104,26.64,2,XIAOMI,Held,0.0,0.0,39347.30456500037,100.0,71367.84665299939,64.06,40037.46404600618,35.94,-1.0,VX not present,2.0,XIAOMI
356928178,Livescore,LiveScore,Hadil Salameh,481046.19857054634,157838.05212476858,323208.1464457778,67.19,1,VX not present,296607.9969930169,91.69,26876.004202015465,8.31,27869.032000990774,17.73,129348.98803201134,82.27,1.0,,2.0,INNERACTIVE_DIRECT,,108025.36785789215,59418.98517292569,48606.38268496648,45.0,1,VX not present,Held,39910.5556669967,86.25,6361.184567000027,13.75,16050.41155899333,27.4,42530.78348000683,72.6,1.0,,2.0,INNERACTIVE_DIRECT
com.dubox.drive,TeraBox,"Flextech, Inc.",Seven Tu,477873.62583156617,337010.6602535698,140862.96557799637,29.48,2,ZMATICOO,140304.2651379947,100.0,0.0,0.0,179745.29552899938,53.58,155729.6744230181,46.42,1.0,,10.0,"ZMATICOO, INMOBI, VERVE, SMAATO, DOUBLECLICK, APPLOVIN, BIGO, MINTEGRAL, TAURUSX",,133696.45137905068,94523.71064605047,39172.74073300022,29.3,2,ZMATICOO,Held,39028.976804000136,100.0,0.0,0.0,48996.086916999935,52.64,44088.12025600328,47.36,1.0,,8.0,"ZMATICOO, INMOBI, DOUBLECLICK, APPLOVIN, MINTEGRAL, BIGO, TAURUSX"
1545567989,Number Match IOS,Easybrain Ltd,Dina Eraksan,475118.6043315225,235085.6580475864,240032.9462839361,50.52,1,VX not present,180408.38470901456,75.29,59207.26214699526,24.71,112538.94525400008,48.01,121886.36475808494,51.99,1.0,,1.0,,,141443.82350775474,78854.85721879812,62588.966288956624,44.25,1,VX not present,Held,45338.09382400148,71.59,17990.76214500368,28.41,36219.03030199998,46.04,42453.809268005,53.96,1.0,,1.0,
1130153523,iCSee,HANGZHOU JF SOFTWARE CO LTD,Aria Gao,474530.7505367123,20049.5928609912,454481.1576757211,95.77,1,VX not present,406469.2569958257,89.77,46324.62060199112,10.23,652.8573290000013,3.27,19297.343167001607,96.73,1.0,,1.0,,,151579.98751499582,5459.970373001371,146120.01714199447,96.4,1,VX not present,Held,130303.679653003,89.19,15789.550744002412,10.81,2.823178,0.05,5385.6220049999665,99.95,1.0,,1.0,
com.intsig.camscanner,扫描全能王,"Shanghai Linguan Data Co., Ltd.",Seven Tu,473769.7812874247,61230.21202899557,412539.5692584291,87.08,1,VX not present,403680.2715091029,98.24,7236.360708000985,1.76,58709.77840200043,96.89,1883.7618849998203,3.11,1.0,,1.0,,,140611.25963400706,15324.019374996811,125287.24025901024,89.1,1,VX not present,Held,120991.13474400697,98.34,2043.3064960000243,1.66,14785.70165500004,97.76,339.4361249999942,2.24,1.0,,1.0,
6754243057,com.arrow.out,Lion Studios,Matthew Hong,473063.04884761624,213390.98061263515,259672.0682349811,54.89,1,VX not present,202215.21809000077,77.68,58099.65131094458,22.32,86487.94804999999,40.54,126845.3499069754,59.46,1.0,,1.0,,,157696.9232792353,66571.91428027001,91125.0089989653,57.78,1,VX not present,Held,73117.39376199964,79.94,18347.40660600388,20.06,28537.71945200001,43.31,37348.182571005396,56.69,1.0,,1.0,
517539894,PhotoCircle,PhotoCircle Inc.,Louis Wallworth,465189.2542829602,214188.85568897944,251000.39859398073,53.96,1,VX not present,247351.98239997897,99.98,54.99016900000007,0.02,213812.02666998864,99.99,17.280212,0.01,1.0,,1.0,,,115782.7364940022,85269.88387100185,30512.85262300036,26.35,2,NIMBUS,Lost,29105.75679500028,99.92,23.741737000000008,0.08,84659.97573700343,99.98,15.523470999999999,0.02,2.0,NIMBUS,1.0,
6502341730,Spades - Classic Cards,Tripledot Studios,Tori Edwards,461429.99767502985,228566.0949430428,232863.90273198707,50.47,1,VX not present,212004.15479099893,91.14,20600.285321002437,8.86,191947.06403399995,83.47,38011.3697729986,16.53,1.0,,1.0,,,168847.77784599626,98159.65521999986,70688.1226259964,41.87,2,BIGO,Lost,63934.55720400012,91.23,6144.480777999937,8.77,87197.62229599993,89.16,10600.401678000058,10.84,2.0,BIGO,1.0,
488575683,FotMob iOS,FotMob AS,Louis Wallworth,457797.3688884532,404053.90930846473,53743.45957998852,11.74,4,"INMOBI, NIMBUS, INNERACTIVE_DIRECT",3412.067014000002,6.34,50430.61958701476,93.66,39777.37986099857,9.9,361825.22166991356,90.1,2.0,NIMBUS,3.0,"INMOBI, INNERACTIVE_DIRECT",,146808.39785591408,122358.16974191178,24450.228114002308,16.65,3,"INMOBI, NIMBUS",Won,664.9563619999999,2.73,23683.567703001172,97.27,18465.2702810003,15.19,103112.37482798277,84.81,2.0,NIMBUS,2.0,INMOBI
1344700142,UNO!™,Mattel163 Limited,Aria Gao,455534.94139592943,113239.63799700228,342295.30339892715,75.14,1,VX not present,339986.4650549305,100.0,0.0,0.0,112876.855483,100.0,0.005977,0.0,1.0,,-1.0,VX not present,,108900.95850100556,32618.3886850001,76282.56981600545,70.05,1,VX not present,Held,75417.04114000652,100.0,0.0,0.0,32374.35655000002,100.0,0.00042599999999999995,0.0,1.0,,-1.0,VX not present
com.playit.videoplayer,PLAYit,personal,Seven Tu,453236.5420679026,278260.32691593305,174976.21515196955,38.61,2,VERVE,167364.3257739224,95.39,8091.8441020023265,4.61,243096.35204897844,87.21,35639.01777400201,12.79,2.0,VERVE,3.0,"VERVE, DOUBLECLICK",,167621.61584499158,108015.81430698362,59605.801538007945,35.56,2,VERVE,Held,56692.11860901018,95.19,2864.803909000018,4.81,95834.8163609931,88.83,12046.288342000362,11.17,2.0,VERVE,3.0,"VERVE, DOUBLECLICK"
com.firsttouchgames.dls7,Dream League Soccer,First Touch Games,Louis Wallworth,450389.75337409455,87249.83892700076,363139.9144470938,80.63,1,VX not present,365153.7660150523,100.0,0.0,0.0,87189.3582799985,100.0,0.22699799999999998,0.0,1.0,,-1.0,VX not present,,170219.44466401445,21770.84071100111,148448.60395301334,87.21,1,VX not present,Held,150402.68779801283,100.0,0.0,0.0,21459.1838570003,100.0,0.0023379999999999,0.0,1.0,,-1.0,VX not present
com.imo.android.imoim,imo_stable,Bigo,Harper Zhang,443527.3777744323,193583.1927091287,249944.1850653036,56.35,1,VX not present,193514.7558093222,77.92,54836.46724094778,22.08,180299.30463601626,92.6,14409.828886996234,7.4,1.0,,1.0,,,159285.72234999348,81572.12643299428,77713.59591699918,48.79,1,VX not present,Held,60350.45730500217,79.12,15931.211526000714,20.88,78987.89469500293,95.44,3771.2053770000134,4.56,2.0,PANGLE,1.0,
6445905219,DramaBox,STORYMATRIX PTE LTD,Aria Gao,440745.43453598686,135565.84857899565,305179.58595699124,69.24,1,VX not present,303685.59990498703,100.0,0.0,0.0,134911.30471400075,99.39,824.9238759999978,0.61,1.0,,-1.0,VX not present,,133545.93189900048,58016.449478999246,75529.48242000125,56.56,1,VX not present,Held,74569.59194900101,100.0,0.0,0.0,57384.56552000006,98.95,609.4885330000017,1.05,1.0,,-1.0,VX not present
1176147574,Sofascore IOS,Sofa IT doo,Dumitru Cazacu,439983.18288186635,136168.0352458623,303815.147636004,69.05,1,VX not present,134113.8924969883,43.89,171467.03784990002,56.11,28878.05992300088,21.12,107842.87611403485,78.88,1.0,,1.0,,,159440.77871686517,45944.14088491793,113496.63783194724,71.18,1,VX not present,Held,11811.95805999998,10.39,101898.70006497989,89.61,2002.5146310000002,4.32,44352.82099201547,95.68,1.0,,1.0,
