pub_account,pub_account_id,region,am_name,pub_app,pub_app_id,pub_market_id,pub_daily_spend,exempted_domain,domain,rtb_account_id,country,combo_daily_spend,network_share,est_uplift_daily,exempted_route_count,reference_route_count
Supercell,561e8d936b8d90f61a000ade,EMEA,Hadil Salameh,Hay Day IOS,50046b006d791be34e17e959,506627515,7067.9101,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,4.4566,1,3
Skywork AI PTELTD,67c01767cc8ae200116e5d00,APAC,Ronald Long,FreeReels-安卓,689b0fdef369593cb0e287e9,com.freereels.app,35620.5561,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,4.3692,3,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord Android,64cc9fcad4592a1f1c805a2c,kidultlovin.word.zen,4611.8852,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,4.3578,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle GP,5f33efea7aae9f000162155d,com.easybrain.art.puzzle,4962.1386,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,4.3447,2,5
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM Android,6315b8bb85b5a14b0bbc9454,com.radio.pocketfm,2377.0222,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,4.313,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Match IOS,5fdfae0fc5d4c9ab8efa6701,1545567989,7299.1855,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,4.311,0,2
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku iOS,69e0a6fab6a93be17be970f3,6761760135,15211.7956,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,4.2935,1,3
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,32red.com,32red.com,5f6413c9612b1a0015099993,GB,4515.0755,0.00101107,4.2666,0,1
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Scrabble Go,59e7dc15a81a003c1700ebfe,com.pieyel.scrabble,4870.4114,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,4.2644,2,5
Supercell,561e8d936b8d90f61a000ade,EMEA,Hadil Salameh,Hay Day IOS,50046b006d791be34e17e959,506627515,7067.9101,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,4.1744,0,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,4.1679,0,1
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku iOS,69e0a6fab6a93be17be970f3,6761760135,15211.7956,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,4.1086,1,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,4.0719,0,1
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle PM_1945,660a20c0c5f237ebf7b4ac68,com.fc.goods.sort.matching.puzzle.triplemaster,2243.5693,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,4.0709,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,4.03,0,1
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,4.0296,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord iOS,641bbdc51e0260737618e232,1660171117,6353.112,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,4.0059,1,3
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.9874,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Sudoku Puzzle Game,592fc29cc10833a4760012c6,1193508329,13380.144,draftkings.com,draftkings.com,5f6413c9612b1a0015099993,CA,1327.6837,0.00029731,3.9781,3,5
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.952,0,1
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! Android,69845ea1e6f73fe2b5840739,com.oakever.arrows,13278.6625,draftkings.com,draftkings.com,5f6413c9612b1a0015099993,CA,1327.6837,0.00029731,3.9479,1,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.9473,0,1
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 iOS,5d81c924bf4aa20017e95920,1463509237,2148.0516,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,3.8976,1,3
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e6838246d020018f1e653,com.kiloo.subwaysurf,2143.2636,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,3.8889,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.8621,3,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,3.8337,0,11
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,3.8157,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Sudoku Puzzle Game,592fc29cc10833a4760012c6,1193508329,13380.144,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,3.7765,1,3
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,3.7744,0,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.7732,3,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord iOS,641bbdc51e0260737618e232,1660171117,6353.112,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,3.7522,0,2
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! Android,69845ea1e6f73fe2b5840739,com.oakever.arrows,13278.6625,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,3.7478,1,3
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b83e2f3ebcb4a0f62d80e85,1423046460,13243.7217,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,3.738,2,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,3.7355,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.7344,4,5
X-FLOW LTD,5b1526a7de961d3317b1d475,EMEA,Kseniia Fesenko,Happy Color iOS (NEW),603cf6d080c4a228357168ea,1407852246,13623.4338,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,3.6796,3,5
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews iOS,67d272dadc73e19db732c198,579581125,13606.7959,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,3.6751,3,5
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.662,3,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.6577,3,5
Vinted,670cfa366f113e00119a799f,EMEA,Dumitru Cazacu,Vinted Android,671654af58450cca797bb25d,fr.vinted,4170.9759,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.652,2,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsawcard iOS,69154b0b1de7be35146a52bd,6754900673,2000.8595,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,3.6305,1,3
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,pf1hh5eg3gi8iz8h.com,pf1hh5eg3gi8iz8h.com,5f6413c9612b1a0015099993,BR,3824.0302,0.00085632,3.6136,0,1
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! Android,69845ea1e6f73fe2b5840739,com.oakever.arrows,13278.6625,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,3.5865,1,5
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,3.5741,0,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Sudoku Puzzle Game,592fc29cc10833a4760012c6,1193508329,13380.144,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,3.5055,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Zen Color  iOS,62f47a1d8a0eaaba3f3b6e30,1557392270,3666.1163,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.4641,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram Android,5d406c47cf18f200178643cf,com.easybrain.nonogram,1897.2346,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,3.4425,1,3
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b99403f45e58040ccdd7177,io.voodoo.paper2,3814.5932,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.34,2,5
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,68075411da8e5a572a730472,550928207,1920.0244,cloudfront.net,cloudfront.net,5f6413c9612b1a0015099993,IN,7730.1576,0.00173103,3.3236,0,4
Supercell,561e8d936b8d90f61a000ade,EMEA,Hadil Salameh,Hay Day Android,52a764b09fd76a3932000008,com.supercell.hayday,5227.1361,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,3.2959,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,3.2784,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip iOS,6642cf9be0cbed6459a1b767,6498883328,12470.8511,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,3.2672,1,3
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM IOS,6345c091c17e333ca212effc,1538433480,3447.9015,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.2579,0,1
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b83e2f3ebcb4a0f62d80e85,1423046460,13243.7217,tiktok.com,tiktok.com,5f6413c9612b1a0015099993,SA,1097.3072,0.00024572,3.2543,19,39
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,3.237,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,3.2344,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,3.2127,0,11
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,productmadness.com,productmadness.com,5f6413c9612b1a0015099993,AU,3381.9487,0.00075733,3.1958,2,3
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,pkrbet0.com,pkrbet0.com,5f6413c9612b1a0015099993,PK,3376.5713,0.00075612,3.1908,0,1
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip Android,6642cedde0cbed6459a1b75e,com.oakever.tiletrip,17574.8459,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,3.1644,0,2
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b83e2f3ebcb4a0f62d80e85,1423046460,13243.7217,tiktok.com,tiktok.com,5f6413c9612b1a0015099993,AE,1062.6976,0.00023797,3.1516,19,39
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINE：ディズニーツムツム,623a937c155ef61249701f2b,com.linecorp.LGTMTM,3314.6047,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.132,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master GP,661556bb5b2dea6d39bb0063,com.easybrain.crossword.puzzles,8061.9121,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,3.1317,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle GP,5f33efea7aae9f000162155d,com.easybrain.art.puzzle,4962.1386,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,3.1288,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Jigsaw Puzzles Android,5cb99eb2e520d93f2a43c588,com.easybrain.jigsaw.puzzles,3278.9761,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,3.0983,0,1
Supercell,561e8d936b8d90f61a000ade,EMEA,Hadil Salameh,Hay Day Android,52a764b09fd76a3932000008,com.supercell.hayday,5227.1361,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,3.0872,0,2
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,apps.rustore.ru,apps.rustore.ru,5f6413c9612b1a0015099993,RU,3249.8028,0.00072774,3.071,0,1
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b83e2f3ebcb4a0f62d80e85,1423046460,13243.7217,tiktok.com,tiktok.com,5bc0e10e25c7d7796ebe8fc0,FR,1020.6126,0.00022855,3.0268,19,39
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM IOS,6345c091c17e333ca212effc,1538433480,3447.9015,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,3.0189,3,5
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,68075411da8e5a572a730472,550928207,1920.0244,jackpotcity.com,jackpotcity.com,5f6413c9612b1a0015099993,CA,6921.7089,0.00155,2.976,0,1
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - Free Chat & Dating App,5ae1d7c5cf3ad762761bbca1,com.badoo.mobile,7615.9672,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,2.9585,0,11
Skywork AI PTELTD,67c01767cc8ae200116e5d00,APAC,Ronald Long,dramawave-安卓,67c0237dee9356aafba1ccdb,com.dramawave.app,23919.9714,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,2.934,3,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle GP,5f33efea7aae9f000162155d,com.easybrain.art.puzzle,4962.1386,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,2.9307,0,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Sudoku Puzzle Game,592fc29cc10833a4760012c6,1193508329,13380.144,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,2.9187,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord Android,64cc9fcad4592a1f1c805a2c,kidultlovin.word.zen,4611.8852,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.908,1,3
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b83e2f3ebcb4a0f62d80e85,1423046460,13243.7217,tiktok.com,tiktok.com,5e56893e6c71d40018de3ad1,VN,979.2661,0.00021929,2.9042,19,39
FotMob AS,66e0182c82571e00117d2acb,EMEA,Louis Wallworth,FotMob iOS,66e0363553834547abf558a2,488575683,1584.5514,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,2.8751,1,3
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 Android,5d81cc3fe412d000189dc34b,com.mattel163.phase10,1583.0986,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,2.8725,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Jigsaw Puzzles Android,5cb99eb2e520d93f2a43c588,com.easybrain.jigsaw.puzzles,3278.9761,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,2.871,4,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Sudoku Puzzle Game,592fc29cc10833a4760012c6,1193508329,13380.144,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,2.8439,0,11
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,68075411da8e5a572a730472,550928207,1920.0244,papayagaming.com,papayagaming.com,5fbc06efdcdfdb0015dda411,US,6613.3444,0.00148094,2.8434,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Match IOS,5fdfae0fc5d4c9ab8efa6701,1545567989,7299.1855,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,2.8354,0,11
HIGAME Jsc,62664065ca13b50011fb00a2,APAC,Nam Trinh,Milk Tea iDrink Joke,666979901c5137fed0edf34e,6444123306,1551.55,casino.draftkings.com,casino.draftkings.com,5f6413c9612b1a0015099993,CA,8102.7058,0.00181446,2.8152,1,3
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b99403f45e58040ccdd7177,io.voodoo.paper2,3814.5932,tiktok.com,tiktok.com,5e89fcef428f870016d9e994,TH,3287.2412,0.00073612,2.808,19,39
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,playojo.com,playojo.com,5f6413c9612b1a0015099993,CA,2970.1247,0.00066511,2.8067,0,1
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Scrabble Go,59e7db9b598ece421700ded4,1215933788,6051.7925,papayagaming.com,papayagaming.com,60c86e9b217f2400175cfe6b,US,2068.1712,0.00046313,2.8028,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku GP,5dc290cf1051eb0012a6b214,com.easybrain.block.puzzle.games,2959.6395,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,2.7966,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.7813,1,3
RobTop Games AB,6276c973f70e7c001895be79,EMEA,Louis Wallworth,Geometry Dash Lite,6276cb2872361e0c07c98cec,698255242,3471.3525,sportsbook.draftkings.com,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3549.2064,0.00079478,2.759,0,1
Supercell,561e8d936b8d90f61a000ade,EMEA,Hadil Salameh,Hay Day IOS,50046b006d791be34e17e959,506627515,7067.9101,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,2.7456,0,11
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1027ea39141340a6ada,1344700142,2895.2487,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,2.7357,0,1
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,fonbet.ru,fonbet.ru,5f6413c9612b1a0015099993,RU,2887.1663,0.00064653,2.7283,0,1
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord Android,64cc9fcad4592a1f1c805a2c,kidultlovin.word.zen,4611.8852,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,2.7238,0,2
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip iOS,6642cf9be0cbed6459a1b767,6498883328,12470.8511,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,2.7203,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.7173,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.6893,1,3
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.6608,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Tile Trip iOS,6642cf9be0cbed6459a1b767,6498883328,12470.8511,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,2.6506,0,11
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.6372,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,2.6341,1,3
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,casino.betway.com,casino.betway.com,5f6413c9612b1a0015099993,GB,2782.7771,0.00062315,2.6296,0,2
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b83e2f3ebcb4a0f62d80e85,1423046460,13243.7217,tiktok.com,tiktok.com,5e89fcef428f870016d9e994,VN,882.7678,0.00019768,2.618,19,39
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,2.6051,0,2
